row_id,xcoord,ycoord
590,-121.16277,64.98041
591,-121.15556,64.98129
592,-121.14305,64.9857
593,-121.08359,64.98659
594,-121.07387,64.991
595,-121.05518,65.01014
596,-121.04267,65.01455
597,-121.02354,65.01779
598,-120.95701,65.04193
599,-120.97659,65.059
600,-120.9997,65.07019
601,-121.01353,65.08284
602,-121.00544,65.10404
603,-120.98041,65.12111
604,-120.91757,65.132
605,-120.88872,65.14113
606,-120.82911,65.16762
607,-120.76523,65.18587
608,-120.71828,65.18911
609,-120.70371,65.19264
610,-120.69444,65.20942
611,-120.69002,65.21384
612,-120.68149,65.21649
613,-120.67428,65.21649
614,-120.66721,65.21766
615,-120.64675,65.23238
616,-120.62114,65.24386
617,-120.59818,65.25799
618,-120.5686,65.26388
619,-120.55638,65.27153
620,-120.5505,65.28007
621,-120.54387,65.29626
622,-120.53592,65.30568
623,-120.41229,65.37839
624,-120.39154,65.39517
625,-120.37329,65.41636
626,-120.36078,65.43667
627,-120.34003,65.48083
628,-120.34753,65.4876
629,-120.34297,65.49231
630,-120.33325,65.50791
631,-120.35268,65.5135
632,-120.38933,65.53057
633,-120.40891,65.53528
634,-120.38683,65.54176
635,-120.37653,65.54676
636,-120.36799,65.5553
637,-120.38079,65.55736
638,-120.38889,65.56295
639,-120.39169,65.57178
640,-120.38845,65.58326
641,-120.7174,65.618
642,-120.83044,65.60181
643,-120.87665,65.58797
644,-120.90947,65.57296
645,-120.95775,65.56796
646,-121.08241,65.52645
647,-121.12804,65.52498
648,-121.14879,65.51409
649,-121.14217,65.5135
650,-121.12833,65.50791
651,-121.15556,65.49437
652,-121.2739,65.46522
653,-121.35485,65.43226
654,-121.47524,65.40871
655,-121.53308,65.38987
656,-121.57341,65.35719
657,-121.54191,65.35749
658,-121.52661,65.35572
659,-121.51189,65.35101
660,-121.52381,65.32923
661,-121.53971,65.31363
662,-121.58077,65.28831
663,-121.60609,65.27713
664,-121.61874,65.268
665,-121.6186,65.2577
666,-121.61609,65.25181
667,-121.61801,65.24739
668,-121.62095,65.24386
669,-121.62169,65.24121
670,-121.61418,65.23591
671,-121.60299,65.23474
672,-121.59284,65.23503
673,-121.58769,65.23356
674,-121.58651,65.22208
675,-121.59151,65.2159
676,-121.59799,65.21089
677,-121.60138,65.20324
678,-121.59652,65.19147
679,-121.59416,65.18234
680,-121.59446,65.17233
681,-121.60785,65.15202
682,-121.65245,65.13789
683,-121.67026,65.12376
684,-121.64877,65.1167
685,-121.61168,65.09727
686,-121.58769,65.0902
687,-121.61521,65.06842
688,-121.71088,65.07313
689,-121.7384,65.06224
690,-121.73178,65.06253
691,-121.72486,65.06165
692,-121.71956,65.05871
693,-121.71735,65.05253
694,-121.72045,65.04428
695,-121.72795,65.04428
696,-121.74532,65.04929
697,-121.76018,65.04634
698,-121.78521,65.03516
699,-121.79992,65.03516
700,-121.79992,65.0275
701,-121.79595,65.02368
702,-121.79448,65.01926
703,-121.79757,65.01602
704,-121.81199,65.01367
705,-121.81479,65.01161
706,-121.81714,65.00925
707,-121.82097,65.00778
708,-121.82656,65.00925
709,-121.83672,65.01926
710,-121.84084,65.02132
711,-121.93975,65.00454
712,-121.97272,64.98983
713,-121.992,64.98659
714,-122.05764,64.986
715,-122.07427,64.98041
716,-122.06235,64.97187
717,-122.04851,64.96657
718,-122.01908,64.9598
719,-122.04748,64.94508
720,-122.0887,64.94891
721,-122.1667,64.96687
722,-122.20423,64.99041
723,-122.22396,64.99777
724,-122.59559,65.03604
725,-122.96722,65.07431
726,-123.33886,65.11258
727,-123.45175,65.14142
728,-123.49252,65.16527
729,-123.48457,65.18705
730,-123.4307,65.20206
731,-123.09159,65.22002
732,-123.08056,65.22208
733,-123.05862,65.23091
734,-123.04744,65.23356
735,-123.03066,65.23268
736,-122.9971,65.2262
737,-122.97929,65.22679
738,-122.95751,65.23474
739,-122.91704,65.25652
740,-122.84977,65.27094
741,-122.73159,65.34336
742,-122.75337,65.37574
743,-122.75823,65.39369
744,-122.75322,65.41194
745,-122.79237,65.44344
746,-122.83859,65.46699
747,-122.8901,65.4823
748,-122.94441,65.4876
749,-122.94441,65.49495
750,-122.90747,65.49613
751,-122.86287,65.48995
752,-122.82151,65.49083
753,-122.79429,65.51409
754,-122.82093,65.51409
755,-122.78207,65.55471
756,-122.76088,65.5656
757,-122.6159,65.57414
758,-122.58072,65.58326
759,-122.54834,65.60063
760,-122.47667,65.61623
761,-122.4306,65.62065
762,-122.36216,65.6386
763,-122.33434,65.65126
764,-122.32345,65.65892
765,-122.29328,65.68629
766,-122.28769,65.68835
767,-122.27164,65.69041
768,-122.26546,65.69306
769,-122.26281,65.69748
770,-122.25869,65.71161
771,-122.25575,65.71691
772,-122.23264,65.7331
773,-122.17965,65.75664
774,-122.15625,65.77489
775,-122.1486,65.8217
776,-122.201,65.85143
777,-122.51096,65.90412
778,-122.54025,65.91796
779,-122.55423,65.93385
780,-122.53363,65.9468
781,-122.55408,65.96182
782,-122.59,65.96741
783,-122.75572,65.95887
784,-122.78678,65.96653
785,-122.75499,65.97683
786,-122.60162,65.98124
787,-122.58455,65.98389
788,-122.57072,65.99096
789,-122.55482,65.99655
790,-122.49256,65.9939
791,-122.39719,66.01274
792,-122.23073,66.0095
793,-122.20085,65.99773
794,-122.18745,65.99008
795,-122.17023,65.98743
796,-122.07574,65.9889
797,-122.01702,65.98242
798,-121.83804,65.92885
799,-121.39503,65.9524
800,-121.28258,65.98743
801,-121.27169,65.9939
802,-121.26448,66.00568
803,-121.26035,66.02923
804,-121.2552,66.03894
805,-121.23504,66.06484
806,-121.23636,66.08133
807,-121.25461,66.09281
808,-121.32703,66.11371
809,-121.36853,66.11753
810,-121.37545,66.11665
811,-121.394,66.11076
812,-121.41033,66.10252
813,-121.42181,66.10429
814,-121.43315,66.1087
815,-121.4436,66.11135
816,-121.55001,66.0934
817,-121.58077,66.10399
818,-121.58401,66.11018
819,-121.59446,66.13873
820,-121.60447,66.14874
821,-121.62787,66.16139
822,-121.66201,66.18494
823,-121.90707,66.2497
824,-122.28621,66.25078
825,-122.66535,66.25186
826,-123.0445,66.25294
827,-123.06113,66.24853
828,-123.04023,66.22763
829,-122.96031,66.20143
830,-122.93764,66.17965
831,-123.01521,66.13814
832,-123.03728,66.12077
833,-123.0467,66.11106
834,-123.05495,66.10517
835,-123.06451,66.10547
836,-123.07761,66.1143
837,-123.08468,66.11753
838,-123.09468,66.11871
839,-123.10469,66.11753
840,-123.11205,66.1143
841,-123.11971,66.10635
842,-123.11882,66.10223
843,-123.11367,66.09811
844,-123.10837,66.09016
845,-123.09542,66.07662
846,-123.08865,66.06661
847,-123.0885,66.05601
848,-123.10322,66.04335
849,-123.12339,66.04453
850,-123.16047,66.05601
851,-123.16945,66.06161
852,-123.17107,66.07309
853,-123.17078,66.08486
854,-123.17416,66.09016
855,-123.18108,66.09399
856,-123.20448,66.11753
857,-123.23922,66.14491
858,-123.24599,66.15492
859,-123.25011,66.16375
860,-123.25747,66.17023
861,-123.27336,66.17258
862,-123.52284,66.14903
863,-123.77231,66.12548
864,-123.86386,66.10576
865,-124.04416,66.11194
866,-124.07683,66.11783
867,-124.1095,66.13108
868,-124.16337,66.17405
869,-124.18516,66.17965
870,-124.59609,66.15227
871,-124.60801,66.14874
872,-124.6164,66.13961
873,-124.61993,66.12813
874,-124.61655,66.11753
875,-124.60507,66.11106
876,-124.5693,66.10429
877,-124.55458,66.09752
878,-124.58549,66.0722
879,-124.59005,66.06013
880,-124.5824,66.04247
881,-124.57548,66.03717
882,-124.56577,66.03246
883,-124.55723,66.02569
884,-124.55458,66.0151
885,-124.56032,66.0045
886,-124.5718,65.99861
887,-124.62096,65.99125
888,-124.64981,65.99302
889,-124.67719,66.00067
890,-124.69853,66.0151
891,-124.70942,66.0357
892,-124.69279,66.03982
893,-124.63701,66.0357
894,-124.65378,66.04865
895,-124.67307,66.05454
896,-124.7159,66.05601
897,-124.73503,66.05071
898,-124.76888,66.02716
899,-124.78419,66.02187
900,-124.80465,66.00891
901,-124.80362,65.97948
902,-124.79552,65.9471
903,-124.79464,65.92561
904,-124.78963,65.91854
905,-124.79022,65.91325
906,-124.79626,65.91177
907,-124.82275,65.92061
908,-124.85601,65.9262
909,-124.86985,65.93267
910,-124.87897,65.94209
911,-124.89399,65.97035
912,-124.90532,65.97801
913,-124.93534,65.98772
914,-125.03175,66.04983
915,-125.10975,66.12224
916,-125.11903,66.13726
917,-125.12374,66.15845
918,-125.12374,66.16875
919,-125.12226,66.17935
920,-125.11903,66.18877
921,-125.11343,66.19642
922,-125.08665,66.22292
923,-125.08282,66.23086
924,-125.08473,66.23911
925,-125.08812,66.24588
926,-125.08871,66.25294
927,-125.08282,66.26207
928,-125.07296,66.26589
929,-125.02409,66.27531
930,-125.00187,66.28267
931,-124.98332,66.29769
932,-124.96198,66.30828
933,-124.93181,66.30298
934,-124.94167,66.29268
935,-124.9455,66.28944
936,-124.88265,66.2656
937,-124.81951,66.27414
938,-124.75755,66.29209
939,-124.69853,66.29563
940,-124.65423,66.27767
941,-124.63701,66.27531
942,-124.59182,66.27443
943,-124.54767,66.26825
944,-124.48158,66.25206
945,-124.45568,66.25971
946,-124.44523,66.29268
947,-124.43905,66.30475
948,-124.42447,66.30946
949,-124.39371,66.30917
950,-124.37885,66.31417
951,-124.36796,66.32565
952,-124.35868,66.33919
953,-124.34853,66.35038
954,-124.31821,66.3648
955,-124.2845,66.36951
956,-124.25051,66.36509
957,-124.18619,66.34272
