,row_id,xcoord,ycoord
42153,42153.0,-6.95523,52.42113
42154,42154.0,-6.95637,52.41816
42155,42155.0,-6.954460000000001,52.40705
42156,42156.0,-6.9547,52.39545
42157,42157.0,-6.9569399999999995,52.388740000000006
42158,42158.0,-6.96007,52.38312
42159,42159.0,-6.9687399999999995,52.37238
42160,42160.0,-6.972160000000001,52.368959999999994
42161,42161.0,-6.99348,52.35448
42162,42162.0,-6.9969399999999995,52.34919
42163,42163.0,-6.9984,52.344429999999996
42164,42164.0,-6.99787,52.3395
42165,42165.0,-6.99787,52.333690000000004
42166,42166.0,-6.99869,52.324940000000005
42167,42167.0,-6.99987,52.32046
42168,42168.0,-7.002669999999999,52.31562
42169,42169.0,-7.015289999999999,52.30024
42170,42170.0,-7.01842,52.294259999999994
42171,42171.0,-7.019360000000001,52.28937
42172,42172.0,-7.0172,52.28608
42173,42173.0,-7.01439,52.28327
42174,42174.0,-7.010610000000001,52.28144
42175,42175.0,-7.00426,52.27936
42176,42176.0,-6.99795,52.27802
42177,42177.0,-6.99425,52.27749
54475,54475.0,-7.27807,54.41177
54476,54476.0,-7.220289999999999,54.42341
54477,54477.0,-7.1619399999999995,54.43085
54478,54478.0,-7.145010000000001,54.4361
54479,54479.0,-7.123889999999999,54.43903
54480,54480.0,-7.087269999999999,54.43716
54481,54481.0,-7.00992,54.42446999999999
54482,54482.0,-6.97863,54.41421
54483,54483.0,-6.94522,54.40005
54484,54484.0,-6.91983,54.38459
54485,54485.0,-6.896839999999999,54.36074
54486,54486.0,-6.87263,54.351259999999996
54487,54487.0,-6.84386,54.35204
54488,54488.0,-6.83283,54.358830000000005
54489,54489.0,-6.8055699999999995,54.38019
54490,54490.0,-6.80337,54.38715
54491,54491.0,-6.810289999999999,54.40107
54492,54492.0,-6.795889999999999,54.413030000000006
54493,54493.0,-6.71727,54.40379
54494,54494.0,-6.71085,54.406890000000004
54495,54495.0,-6.705310000000001,54.42353000000001
54496,54496.0,-6.69555,54.431340000000006
54497,54497.0,-6.7008399999999995,54.43769
54498,54498.0,-6.6989600000000005,54.4444
54499,54499.0,-6.675610000000001,54.45136
54500,54500.0,-6.6580699999999995,54.4641
54501,54501.0,-6.65648,54.47687
54502,54502.0,-6.62515,54.50836999999999
54503,54503.0,-6.5994399999999995,54.516909999999996
54504,54504.0,-6.58361,54.50825
54505,54505.0,-6.57193,54.513009999999994
54506,54506.0,-6.5725,54.51325
54507,54507.0,-6.571689999999999,54.513740000000006
54508,54508.0,-6.4785900000000005,54.744780000000006
54509,54509.0,-6.47794,54.745509999999996
54510,54510.0,-6.47671,54.745509999999996
54511,54511.0,-6.47012,54.76777
54512,54512.0,-6.470940000000001,54.76826
54513,54513.0,-6.4713400000000005,54.7683
54514,54514.0,-6.47619,54.77318
54515,54515.0,-6.48046,54.77961
54516,54516.0,-6.4807,54.7827
54517,54517.0,-6.4817599999999995,54.78335
54518,54518.0,-6.48233,54.793440000000004
54519,54519.0,-6.4817599999999995,54.79926
54520,54520.0,-6.47619,54.81013000000001
54521,54521.0,-6.47619,54.81029
54522,54522.0,-6.4756599999999995,54.81049
54523,54523.0,-6.4711,54.827459999999995
54524,54524.0,-6.48225,54.85211999999999
54525,54525.0,-6.48168,54.8697
