Country,Latitude,Longitude,SiteID,SiteName,Slope,Profile cu,ele30m,Tangential,Aspect
Great Britain,51.96910,-5.08230,S1010,Abermawr I,7.47827,-0.00108,11.00000,-0.00141,233.23158
Great Britain,51.68000,-1.26130,S1011,Abingdon,0.78879,-0.00036,59.00000,-0.00152,241.79982
Great Britain,50.99690,-0.87980,S1040,adjacent to barrows excavated 1973-5,6.83334,0.00172,54.00000,0.00173,344.33316
Great Britain,56.94850,-7.52410,S1072,Alt Chrysal,13.02903,-0.00150,17.00000,0.00028,275.50116
Ireland,54.56800,-7.03670,S1073,Altanagh,3.95142,0.00196,181.00000,0.00080,275.78076
Great Britain,52.55630,-0.29020,S1075,Alton Longville,5.74562,-0.00211,5.00000,-0.00275,105.29366
Great Britain,57.63680,-6.20420,S1081,An Corran,5.66940,-0.00194,2.00000,0.00143,40.63331
Great Britain,54.10140,-6.61730,S1087,Annaghmare,3.65238,0.00000,119.00000,-0.00000,329.55670
Great Britain,53.34460,-1.20530,S1089,Anston Stones Cave,5.15504,0.00015,105.00000,-0.00185,238.38181
Great Britain,51.48990,-0.23540,S1090,Hammersmith,5.96952,0.00285,3.00000,-0.00288,248.17577
Great Britain,51.50110,-0.15130,S1091,Antler mattock series,0.43768,0.00284,22.00000,-0.00013,31.96929
Ireland,52.87110,-8.14960,S1107,Ardcrony,2.00465,0.00176,88.00000,0.00188,67.55156
Great Britain,55.96970,-4.94390,S1108,Ardnadam,11.18564,0.00206,59.00000,0.00134,64.06595
Great Britain,53.25460,-1.92510,S1109,area with distinct areas of Meso and Neo occupation and structures,2.88300,-0.00329,305.00000,-0.00115,74.46852
Ireland,54.34620,-6.66200,S1120,Armagh,5.98519,-0.00084,46.00000,0.00153,297.51706
Great Britain,52.60560,1.30667,S1122,Arminghall,2.79052,-0.00080,7.00000,-0.00242,65.86907
Great Britain,51.85610,-1.56584,S1127,Ascott-under-Wychwood,3.13086,-0.00011,124.00000,0.00199,162.79678
Ireland,52.93300,-8.18850,S1130,Ashleypark,1.63211,-0.00100,92.00000,-0.00016,225.20093
Great Britain,55.47490,-5.17280,S1150,Auchareoch,3.36480,0.00183,165.00000,-0.00183,223.43031
Great Britain,51.31930,-2.75070,S1167,Aveline's Hole,10.32247,-0.00128,196.00000,0.00029,77.72295
Great Britain,51.22790,-2.67030,S1182,Badger Hole,8.45585,-0.00075,76.00000,0.00119,184.68195
Great Britain,57.05360,-2.44020,S1188,Balbridie,4.57024,0.00077,47.00000,0.00302,73.84119
Great Britain,56.21520,-3.15300,S1189,Balfarg Riding School,4.14825,-0.00334,101.00000,0.00000,180.00000
Great Britain,54.20780,-4.66070,S1192,"Ballaharra, IOM",4.20191,0.00136,39.00000,0.00177,221.32501
Ireland,52.98050,-6.67480,S1194,Ballintruer More,0.44835,-0.00078,127.00000,0.00013,148.88666
Ireland,52.10000,-7.71667,S1196,Ballynamintra,0.00000,0.00000,14.00000,0.00000,0.00000
Ireland,54.28360,-9.38660,S1197,Ballyglass,0.45865,0.00081,22.00000,-0.00013,30.33253
Ireland,55.00170,-6.40420,S1198,Ballymacaldrack,3.71270,-0.00000,122.00000,0.00000,29.89131
Ireland,54.15210,-6.37280,S1199,Ballymacdermot,10.04963,0.00087,171.00000,-0.00218,281.20493
Ireland,54.82160,-6.45790,S1200,Ballymena,0.80225,0.00091,13.00000,-0.00057,240.00261
Ireland,54.69580,-6.84750,S1201,Ballynagilly,4.53904,0.00167,195.00000,-0.00030,14.75016
Ireland,54.15210,-6.37280,S1202,Ballyutoag,10.04963,0.00087,171.00000,-0.00218,281.20493
Great Britain,53.27550,-1.59210,S1213,Bar Brook,1.54563,-0.00291,313.00000,0.00000,360.00000
Great Britain,58.99350,-3.20790,S1220,Barnhouse,2.84353,0.00422,4.00000,0.00073,198.98512
Great Britain,51.68110,-1.25507,S1223,Barrow Hills,1.31657,-0.00149,60.00000,-0.00164,31.86690
Ireland,54.70200,-6.93730,S1247,Beaghmore,0.92425,0.00225,191.00000,-0.00052,149.92360
Great Britain,51.40830,-1.90280,S1255,Beckhampton,0.92690,-0.00105,164.00000,0.00000,90.00000
Great Britain,53.33620,-4.46040,S1256,Bedd Branwen,0.77405,-0.00097,33.00000,-0.00035,180.00000
Great Britain,56.51480,-4.16350,S1270,Ben Lawers,1.24859,-0.00037,111.00000,0.00141,312.12604
Great Britain,57.52310,-7.28480,S1293,Bharpa Carinish,2.25972,-0.00018,15.00000,0.00045,197.89020
Great Britain,55.63390,-3.57857,S1295,Biggar Common,9.15120,-0.00115,336.00000,-0.00205,142.97437
Great Britain,50.62440,-2.07063,S1316,Blashenwell,5.95527,-0.00137,35.00000,0.00051,111.45517
Great Britain,50.33330,-4.00000,S1318,Bob's Cave,1.58811,0.00004,103.00000,-0.00110,46.85089
Great Britain,57.60180,-3.29855,S1324,Boghead,4.87107,-0.00309,69.00000,-0.00076,166.28677
Great Britain,55.72950,-6.42030,S1333,Bolsay Farm,2.95284,0.00068,63.00000,-0.00100,346.40439
Great Britain,51.03060,-1.45223,S1355,Braishfield,2.44983,-0.00101,77.00000,-0.00187,221.43857
Great Britain,51.23500,-2.67890,S1364,Bridged Pot,11.08143,0.00212,189.00000,0.00367,262.43860
Great Britain,51.20660,-2.41000,S1365,Bridgemere,7.80681,-0.00675,146.00000,-0.00442,124.30389
Great Britain,50.49470,-3.67090,S1371,Broken Cave,10.81310,0.00425,82.00000,-0.00029,57.90929
Great Britain,51.01670,0.96670,S1376,Brook,0.78635,0.00150,3.00000,0.00156,242.14563
Great Britain,51.03060,-1.45230,S1377,Broom Hill,2.44983,-0.00101,77.00000,-0.00187,221.43857
Great Britain,53.45190,-1.66260,S1379,Broomhead Moor,0.45198,-0.00079,428.00000,0.00013,149.16615
Great Britain,55.66990,-3.46840,S1380,Brownsbank Farm,4.55886,-0.00076,271.00000,-0.00282,74.39084
Great Britain,51.76130,-0.00160,S1381,Broxbourne,1.39012,-0.00105,28.00000,0.00000,270.00000
Great Britain,52.55150,-3.23020,S1387,Brynderwen Farm,4.36859,-0.00069,91.00000,0.00005,127.43673
Great Britain,57.47350,-4.07200,S1393,Bulnuaran of Clava,3.55582,0.00058,105.00000,-0.00008,15.07580
Great Britain,51.17890,-2.86850,S1402,Burtle Bridge,1.66319,0.00073,3.00000,-0.00011,102.80466
Great Britain,52.27410,-0.29459,S1403,Burwell,3.09894,0.00076,43.00000,-0.00013,31.52608
Great Britain,53.25460,-1.92510,S1406,Buxton 2,2.88300,-0.00329,305.00000,-0.00115,74.46852
Great Britain,56.01200,-6.23770,S1424,Caisteal Nan Gillean II,2.48156,-0.00171,7.00000,-0.00015,311.75031
Great Britain,56.01150,-6.24529,S1425,Caisteal,1.26131,-0.00284,13.00000,0.00024,190.57730
Great Britain,53.99220,-0.73080,S1432,Callis Wold,1.20168,0.00265,238.00000,0.00177,11.11265
Great Britain,57.03130,-6.01350,S1433,Camas Daraich,19.40550,-0.00193,31.00000,0.00280,273.61859
Great Britain,58.38120,-3.26560,S1443,Camster,1.27816,0.00023,116.00000,0.00033,226.41019
Great Britain,57.48170,-4.24860,S1446,Canal Road,3.22038,0.00304,9.00000,0.00082,21.04304
Great Britain,53.22950,-4.26390,S1452,Capel Eithin,2.41105,0.00242,83.00000,0.00257,230.19717
Great Britain,56.40600,-5.48280,S1459,Carding Mill Bay,0.95496,-0.00284,63.00000,-0.00666,209.00595
Great Britain,50.22030,-5.24710,S1462,Carn Brea,4.84460,-0.00046,212.00000,-0.00058,318.06842
Ireland,54.73860,-6.81680,S1463,Carnanbane,1.66639,0.00336,250.00000,-0.00024,196.13527
Great Britain,56.00700,-3.54300,S1469,Carriden,2.36746,0.00400,24.00000,0.00172,29.26064
Ireland,54.04750,-8.36700,S1471,Carrowkeel,6.40397,-0.00035,292.00000,0.00206,336.65732
Ireland,54.22800,-8.57974,S1472,Carrowmore,0.00000,0.00000,0.00000,0.00000,0.00000
Great Britain,55.12250,-3.61530,S1473,Carzield,2.02356,0.00040,15.00000,0.00208,53.20964
Great Britain,57.47760,-4.22670,S1485,Castle Street,6.54971,0.00307,12.00000,0.00177,211.86308
Ireland,55.11510,-6.66440,S1486,Castleroe,10.33514,-0.00039,1.00000,-0.00065,239.82033
Great Britain,50.36970,-4.12750,S1492,Cattedown,3.73547,-0.00163,11.00000,-0.00076,194.35028
Great Britain,56.08470,-3.87030,S1528,Chapelfield,1.65612,-0.00223,38.00000,0.00035,180.00000
Great Britain,51.25000,-2.83330,S1540,Chelm's Combe,2.59356,-0.00037,41.00000,-0.00025,5.12308
Great Britain,51.43140,-1.95270,S1547,Cherhill,7.07260,-0.00218,111.00000,0.00279,257.95898
Great Britain,51.70360,-0.61200,S1549,Chesham,11.19667,-0.00079,108.00000,0.00164,189.40779
Great Britain,56.23140,-4.20353,S1559,Claish Farm,2.65886,0.00090,66.00000,-0.00048,339.62842
Great Britain,56.54820,-3.36810,S1561,Cleaven Dyke,1.67630,0.00342,60.00000,0.00000,360.00000
Great Britain,56.37600,-5.43700,S1562,Cleigh,9.22060,0.00154,28.00000,0.00413,328.47952
Ireland,53.66500,-7.40924,S1563,Clonava Townland,2.00993,0.00000,60.00000,0.00163,292.82822
Great Britain,56.01550,-6.23501,S1567,Cnoc Coig,2.62497,-0.00210,3.00000,-0.00050,321.89630
Great Britain,56.06740,-6.21000,S1568,Cnoc Sligeach,8.54332,0.00139,39.00000,0.00033,289.67368
Great Britain,50.97740,-1.13240,S1597,Corhampton,4.08407,0.00172,61.00000,-0.00165,254.38264
Great Britain,55.80000,-6.45570,S1608,Coulererach,2.42032,0.00253,31.00000,0.00212,59.38414
Great Britain,56.08900,-3.90445,S1630,Cowie Road,1.22948,-0.00041,39.00000,0.00010,109.68382
Great Britain,56.12590,-5.24070,S1632,Crarae,1.42432,0.00194,13.00000,0.00173,29.18503
Great Britain,50.52290,-2.44440,S1656,Culverwell,4.99468,-0.00206,23.00000,-0.00094,323.00519
Great Britain,54.85720,-4.05159,S1657,Cumstoun,6.24540,0.00445,19.00000,0.00278,26.31184
Ireland,55.11950,-6.05770,S1661,Cushendun,6.99889,-0.00188,17.00000,-0.00193,133.58282
Great Britain,55.35460,-3.60960,S1663,Daer Reservoir,4.51570,-0.00248,385.00000,-0.00105,171.16794
Ireland,53.27080,-6.08400,S1666,Dalkey Island,7.72060,0.00284,16.00000,0.00495,252.63170
Great Britain,56.79590,-2.61070,S1667,Dalladies,0.92607,-0.00104,38.00000,-0.00000,270.00000
Great Britain,51.63810,-4.67632,S1673,Daylight Rock,10.19566,0.00287,13.00000,0.00156,278.31213
Great Britain,57.23440,-2.35790,S1679,Deer's Den,2.51772,-0.00163,58.00000,-0.00192,312.67758
Ireland,54.23990,-5.84460,S1689,Dendrum Nature Reserve,2.31508,0.00209,11.00000,0.00000,90.00000
Ireland,55.00170,-6.40420,S1736,Dooey's Cairn,3.71270,-0.00000,122.00000,0.00000,29.89131
Great Britain,50.70000,-2.43330,S1737,Dorchester,3.92024,-0.00230,72.00000,-0.00177,62.30695
Great Britain,50.93300,-1.99000,S1740,Dorset Cursus,1.30135,-0.00291,64.00000,-0.00137,327.71057
Great Britain,56.62330,-2.62420,S1743,Douglasmuir,1.85170,0.00000,34.00000,-0.00000,270.00000
Great Britain,51.67000,-1.13000,S1748,Drayton Cursus,0.43885,-0.00075,50.00000,0.00013,31.87323
Great Britain,56.41000,-5.47410,S1753,Druimvargie,6.45694,-0.00178,9.00000,0.00120,301.01703
Great Britain,57.23960,-7.44916,S1758,Dun Vulan,0.00000,0.00000,0.00000,0.00000,0.00000
Great Britain,53.51000,-1.79340,S1761,Dunford Bridge,1.22159,0.00182,467.00000,0.00150,108.54736
Great Britain,55.96450,-4.93870,S1762,Dunloskin Wood,8.64600,0.00014,99.00000,-0.00181,18.59981
Great Britain,55.99700,-4.35280,S1763,Duntreath,5.63982,0.00090,80.00000,-0.00059,59.25591
Great Britain,52.24700,-0.76081,S1771,Earl's Barton,0.44293,0.00076,50.00000,-0.00013,31.54184
Great Britain,51.39340,-1.90800,S1772,Easton Down,4.94080,0.00194,196.00000,0.00113,346.47076
Great Britain,52.60630,1.26720,S1773,Eaton Heath,3.16663,-0.00145,25.00000,-0.00241,298.70200
Great Britain,57.46770,-7.34920,S1796,Eilean,0.00000,0.00000,2.00000,0.00000,0.00000
Ireland,51.96000,-10.26000,S1826,Emlagh Bog Embayment,4.77447,0.00313,47.00000,0.00208,246.92755
Great Britain,54.31390,-3.40665,S1853,Eskmeals,3.00254,0.00030,9.00000,0.00143,202.66687
Great Britain,51.49340,-0.63140,S1860,Eton Wick,1.13743,-0.00230,21.00000,0.00024,168.24574
Great Britain,52.42030,-0.76261,S1878,Faraday Road,1.77623,0.00232,101.00000,0.00152,328.55865
Ireland,52.17640,-10.45560,S1896,Ferriter's Cove,6.69536,-0.00206,3.00000,-0.00170,218.32426
Great Britain,56.27670,-2.58710,S1898,Fife Ness,3.32599,-0.00672,2.00000,0.00000,360.00000
Great Britain,54.73010,-1.26230,S1901,Filpoke Beacon,2.44907,0.00233,53.00000,0.00149,109.06442
Great Britain,51.70480,-0.00700,S1908,Fisher's Green,0.92685,0.00070,20.00000,0.00181,90.00000
Great Britain,50.70800,-2.41910,S1911,Flagstones,2.64609,0.00069,75.00000,0.00096,344.77646
Great Britain,49.98980,-5.21900,S1913,Flint scatter and features 1,0.78281,0.00093,81.00000,-0.00048,242.65996
Great Britain,51.75410,-0.00190,S1914,Flint scatter in peat 2,0.43944,0.00075,26.00000,-0.00013,31.82516
Great Britain,54.21590,-0.41410,S1916,Flixton,1.58051,0.00304,23.00000,0.00000,360.00000
Great Britain,51.39930,-1.28120,S1942,food processing activity,1.97779,0.00208,72.00000,-0.00107,200.57196
Great Britain,56.73540,-2.54630,S1944,Fordhouse Barrow,2.50252,0.00180,61.00000,0.00016,312.29340
Great Britain,52.76150,-3.08190,S1950,Four Crosses,1.33990,0.00158,71.00000,0.00166,31.24222
Great Britain,53.18330,-1.85000,S1951,Fox Hole Cave,8.68124,-0.00205,260.00000,0.00091,221.45712
Great Britain,51.56590,-4.08908,S1952,"Foxhole Cave, Gower",15.44314,0.00093,52.00000,0.00001,275.39185
Great Britain,51.09100,-1.72720,S1967,Fussel's Lodge,1.73910,0.00218,108.00000,0.00150,212.20085
Great Britain,56.11000,-3.93000,S1978,Garden,0.82878,-0.00223,13.00000,0.00035,360.00000
Great Britain,55.72290,-3.43060,S1980,Garvald Burn,5.60021,-0.00166,240.00000,0.00103,261.60101
Great Britain,51.51530,-1.13520,S1983,Gatehampton Farm,1.31313,0.00089,42.00000,0.00013,328.03873
Great Britain,53.10190,-3.52810,S2002,Geometric industry under BA cairn,4.89514,0.00161,381.00000,-0.00097,314.91168
Ireland,52.51960,-8.53040,S2005,Geroid Island,0.00000,0.00000,72.00000,0.00000,0.00000
Great Britain,53.22000,0.14000,S2010,Giant's Hills 2,0.77195,0.00097,79.00000,-0.00174,180.00000
Great Britain,53.25000,0.16670,S2011,Giants' Hills,1.54471,-0.00291,11.00000,-0.00209,360.00000
Great Britain,55.94700,-5.97580,S2025,Glenbatrick,3.79038,0.00023,19.00000,-0.00209,102.55814
Ireland,54.30520,-9.45800,S2026,Glenulra,5.66519,0.00044,147.00000,0.00192,69.60826
Great Britain,55.88590,-5.20310,S2027,Glenvoidean,8.83758,-0.00099,71.00000,-0.00289,236.28792
Great Britain,51.53280,-2.92280,S2036,Goldcliff West,0.00000,0.00000,0.00000,0.00000,0.00000
Great Britain,51.53280,-2.91990,S2037,Goldcliff,0.00000,0.00000,0.00000,0.00000,0.00000
Ireland,55.20400,-6.11640,S2042,Goodland,5.00024,0.00077,234.00000,-0.00221,104.02487
Great Britain,51.26670,-2.75000,S2053,Gough's Cave,11.41000,0.00288,175.00000,0.00227,227.86407
Great Britain,54.07170,-1.87470,S2062,Grassington,1.37051,0.00171,367.00000,0.00168,30.46129
Great Britain,51.40490,-1.31850,S2067,Greenham Dairy Farm,2.37221,0.00033,76.00000,-0.00177,128.63980
Great Britain,52.47540,0.67860,S2072,Grimes Graves,3.03311,0.00117,40.00000,-0.00076,82.82005
Great Britain,50.87880,-0.46470,S2189,Harrow Hill,3.46376,0.00003,159.00000,-0.00124,212.31966
Great Britain,51.31950,-2.94580,S2207,Haywood Cave,17.21475,-0.00072,77.00000,-0.00021,82.81921
Great Britain,51.86860,-1.89580,S2210,Hazleton North,1.85317,0.00000,249.00000,-0.00000,270.00000
Great Britain,54.34930,-4.47590,S2211,"Hearth, charcoal dumps and flint-knapping floor",2.55140,0.00047,10.00000,-0.00151,201.27855
Great Britain,54.97550,-3.09370,S2212,Hearth,4.62207,-0.00518,0.00000,-0.00000,270.00000
Great Britain,50.82020,-3.26050,S2224,Hembury,10.76662,0.00653,265.00000,0.00179,340.10107
Great Britain,50.71240,-1.74790,S2227,Hengistbury Head,1.17989,0.00010,1.00000,-0.00027,308.22034
Great Britain,52.94350,-1.50740,S2231,High Furlong,1.17354,0.00246,63.00000,-0.00024,11.38475
Great Britain,51.00530,0.13250,S2232,High Hurstwood,4.16744,0.00131,42.00000,-0.00035,37.63705
Great Britain,51.12180,0.22913,S2233,High Rocks,2.77890,0.00104,97.00000,0.00000,270.00000
Great Britain,51.28410,0.22720,S2234,High Rocks Shelks,3.64385,-0.00077,108.00000,-0.00127,72.31122
Great Britain,56.62150,-3.90620,S2251,Home Farm Castle,0.47959,0.00039,89.00000,-0.00174,208.86758
Great Britain,56.53610,-4.16350,S2252,Home Farm,16.07197,0.00130,343.00000,0.00088,329.67047
Great Britain,51.46350,-0.53610,S2259,Horton Manor Farm,1.85330,0.00209,21.00000,0.00000,90.00000
Great Britain,51.53980,-2.91136,S2278,Human footprint series,0.74320,-0.00090,6.00000,0.00174,180.00000
Great Britain,53.86140,-2.06230,S2285,Ickornshaw Moor,4.78184,0.00289,346.00000,0.00112,168.85318
Great Britain,56.54100,-3.42400,S2294,Inchtuthil,1.27827,-0.00292,48.00000,0.00024,349.56555
Great Britain,51.32250,-3.01180,S2299,Intertidal peat,7.81287,0.00733,8.00000,0.00404,235.62845
Great Britain,55.99970,-3.68220,S2300,Inveravon,3.88920,-0.00301,13.00000,0.00356,162.70764
Great Britain,55.93040,-3.04050,S2301,Inveresk,1.25876,-0.00283,23.00000,0.00024,349.40088
Great Britain,50.99060,-0.78880,S2303,Iping Common,3.73658,0.00295,58.00000,0.00211,218.27029
Ireland,53.63440,-7.25959,S2305,Newlands Cross,10.31886,-0.00119,78.00000,-0.00045,92.14127
Great Britain,50.82510,0.04620,S2313,Itford Bottom,12.94802,0.00322,68.00000,-0.00170,180.00000
Ireland,52.50000,-7.16670,S2332,Jerpoint West,1.77856,-0.00176,82.00000,0.00000,31.39500
Great Britain,50.46640,-3.50080,S2372,Kent's Cavern,12.38899,-0.00125,42.00000,0.00265,36.10891
Great Britain,51.48610,-0.28590,S2386,Kew Bridge,0.00000,0.00000,6.00000,0.00000,0.00000
Great Britain,54.47890,-1.06000,S2390,Kildale,2.56425,-0.00006,168.00000,0.00075,140.81116
Great Britain,56.09850,-6.18290,S2391,Kildran Burn,0.80879,-0.00091,8.00000,0.00059,120.81065
Ireland,52.10270,-7.73730,S2392,Kilgreany Cave,1.89494,-0.00219,22.00000,-0.00203,352.97870
Great Britain,54.05000,-0.38330,S2393,Kilham,1.22309,-0.00046,53.00000,0.00009,251.22812
Great Britain,54.31520,-4.38000,S2394,"Killeaba, IOM",5.59747,-0.00227,32.00000,0.00021,81.88815
Great Britain,55.48830,-5.31170,S2395,Kilpatrick,2.82379,-0.00084,71.00000,0.00232,115.65607
Great Britain,52.42140,0.76800,S2396,Kilverstone,0.44420,-0.00183,22.00000,-0.00114,148.55931
Great Britain,51.83650,-2.65930,S2397,King Arthur's Cave,10.37316,0.00321,134.00000,-0.00085,276.14218
Great Britain,57.01600,-6.28001,S2398,Kinloch Farm,3.25252,0.00171,11.00000,0.00284,238.57208
Great Britain,57.01620,-6.27890,S2399,Kinloch,4.37881,-0.00042,10.00000,-0.00062,320.70877
Great Britain,51.32550,-0.61788,S2415,Knap Hill,3.24102,-0.00035,36.00000,-0.00089,90.00000
Great Britain,59.34930,-2.91085,S2416,Knap of Howar,5.42204,-0.00395,4.00000,-0.00000,180.00000
Ireland,54.27520,-6.18520,S2417,Knockiveagh,2.41811,0.00071,228.00000,0.00034,191.03848
Ireland,53.70510,-6.49170,S2419,Knowth,1.81530,-0.00247,41.00000,-0.00155,329.31766
Great Britain,52.30960,0.61430,S2583,Lackford Heath,1.32995,0.00097,11.00000,0.00013,31.50547
Great Britain,55.30940,-1.55250,S2584,"Lacustrine mud exposed in seacliff: multicomponent (Meso, BA) site",0.00000,0.00000,0.00000,0.00000,0.00000
Great Britain,57.99300,-4.40244,S2595,Lairg,8.25427,-0.00288,124.00000,0.00110,175.20718
Great Britain,51.54810,-1.53410,S2597,Lambourn,5.06538,-0.00200,159.00000,0.00159,323.61578
Great Britain,54.46290,-3.12020,S2602,Langdale,10.05192,-0.00065,654.00000,-0.00001,191.84439
Great Britain,52.39110,-2.30860,S2803,Lightmarsh Farm,7.38712,-0.00019,99.00000,-0.00194,255.23102
Great Britain,55.97540,-3.61860,S2815,Linlithgow,2.83026,-0.00133,53.00000,-0.00294,115.93730
Ireland,52.18330,-8.90000,S2819,Lisduggan North,6.87286,-0.00165,93.00000,-0.00252,135.20238
Great Britain,55.49450,-5.11260,S2821,Lithics working site,9.34416,-0.00126,156.00000,0.00172,24.68235
Great Britain,51.66560,-4.73180,S2822,Little Hoyle Cave,1.99728,-0.00175,24.00000,-0.00180,68.09884
Great Britain,57.50290,-5.99270,S2829,Loch A Squirt,6.29400,0.01049,34.00000,0.00738,227.11272
Great Britain,55.21180,-4.38770,S2830,Loch Doon,10.02489,-0.00053,232.00000,0.00191,1.31024
Great Britain,54.96950,-3.61240,S2831,Lochhill,4.42055,-0.00065,48.00000,0.00308,144.88777
Great Britain,52.85040,-1.30917,S2832,Lockington,2.37903,0.00078,34.00000,0.00142,298.83783
Great Britain,53.60790,-1.98790,S2842,Lominot Site III,4.68677,-0.00273,393.00000,-0.00020,5.66063
Great Britain,56.39850,-5.47987,S2844,Lon Mor,5.64658,-0.00280,16.00000,0.00019,343.37408
Great Britain,51.06160,-0.87680,S2848,Longmoor,1.85280,-0.00054,81.00000,-0.00008,187.18320
Ireland,53.21240,-7.77660,S2856,Lough Boora,1.22079,0.00047,50.00000,-0.00009,71.57353
Ireland,52.51960,-8.53040,S2857,Lough Gur,0.00000,0.00000,72.00000,0.00000,0.00000
Great Britain,56.02160,-5.77950,S2872,Lussa 1,4.16086,0.00069,18.00000,-0.00111,270.00000
Great Britain,56.02070,-5.77940,S2874,Lussa River,1.69630,-0.00422,12.00000,-0.00462,316.97153
Great Britain,51.65110,-4.76870,S2877,Lydstep,2.77865,0.00104,61.00000,0.00000,270.00000
Great Britain,56.41730,-5.47130,S2886,MacArthur Cave,8.79012,-0.00253,26.00000,-0.00004,153.62151
Great Britain,56.45070,-5.30970,S2889,Machrie Moor,5.03640,-0.00054,68.00000,0.00206,155.62471
Ireland,54.96470,-5.92310,S2890,Mad Man's Window,0.00000,0.00000,0.00000,0.00000,0.00000
Great Britain,51.83400,-2.65750,S2891,Madawg,31.48817,-0.00131,85.00000,-0.00266,216.93224
Great Britain,58.99650,-3.18824,S2894,Maeshowe,2.01814,0.00331,12.00000,0.00165,207.29439
Great Britain,50.69490,-2.46723,S2902,Maiden Castle,6.62300,0.00193,128.00000,0.00133,56.73505
Great Britain,53.61150,-1.98790,S2927,March Hill,13.39146,-0.00171,381.00000,-0.00376,325.91422
Great Britain,53.61150,-1.98790,S2928,March Hill II,13.39146,-0.00171,381.00000,-0.00376,325.91422
Great Britain,51.32320,-1.87080,S2930,Marden,1.60393,0.00084,107.00000,0.00016,46.24089
Great Britain,53.26930,-1.23520,S2939,Markland Grips,1.80167,0.00241,113.00000,0.00154,30.94264
Great Britain,51.40210,-1.39617,S2944,Marsh Benham,1.48169,0.00267,84.00000,0.00000,180.00000
Great Britain,54.12610,-1.41540,S2947,Marton-le-Moor,1.21663,-0.00125,36.00000,-0.00146,229.59335
Great Britain,56.13610,-4.05030,S2967,Meiklewood,2.18571,0.00008,17.00000,0.00232,161.47748
Great Britain,55.65060,-3.26350,S2972,Meldon Bridge,0.80642,-0.00091,183.00000,0.00058,300.51938
Great Britain,54.99150,-2.61106,S2985,Midgeholme Moss,0.46464,0.00145,137.00000,-0.00039,150.10228
Great Britain,57.00450,-2.49025,S2987,Midtown,2.51064,0.00160,144.00000,0.00191,47.50039
Great Britain,51.44220,-1.85798,S2997,Millbarrow,1.86791,-0.00209,157.00000,0.00003,172.87572
Great Britain,51.58030,-0.53350,S3001,Misbourne Viaduct,1.60821,0.00087,45.00000,0.00016,313.92099
Great Britain,55.51360,-5.14000,S3011,Monamore,9.20248,0.00196,129.00000,-0.00033,63.91673
Great Britain,54.34780,-1.08450,S3013,Money Howe I,3.20225,-0.00098,346.00000,0.00066,8.30929
Great Britain,54.31520,-3.40670,S3014,Monk Moors,1.65059,0.00185,7.00000,-0.00016,163.70468
Ireland,53.72410,-6.48620,S3015,Monknewtown,1.19431,-0.00255,54.00000,0.00024,11.18261
Great Britain,56.42060,-2.86410,S3046,Morton A,3.73693,0.00012,9.00000,0.00031,312.05515
Great Britain,56.42060,-2.86410,S3047,Morton B,3.73693,0.00012,9.00000,0.00031,312.05515
Great Britain,53.26270,-1.19640,S3051,Mother Grundy's Parlour,7.92265,-0.00202,75.00000,-0.00182,54.44370
Ireland,55.11300,-6.66457,S3057,Mount Sandel,2.13043,-0.00107,4.00000,-0.00070,40.68999
Ireland,53.82000,-6.76000,S3061,Moynagh Lough,2.82491,-0.00367,52.00000,-0.00311,14.22967
Great Britain,53.30440,-4.68370,S3066,Multiphase site,5.24151,0.00190,86.00000,0.00083,311.47104
Great Britain,51.75360,-5.20090,S3081,Nab Head Site I,4.85766,-0.00128,36.00000,-0.00121,107.86136
Great Britain,51.75360,-5.20090,S3082,Nab Head Site II,4.85766,-0.00128,36.00000,-0.00121,107.86136
Great Britain,51.64090,-4.68108,S3092,Nanna's Cave,15.79235,0.00884,25.00000,-0.00114,26.31554
Great Britain,54.97430,-3.30470,S3112,Newbie Cottage,1.85735,0.00211,8.00000,-0.00000,29.90841
Ireland,54.82160,-6.45790,S3113,Newferry,0.80225,0.00091,13.00000,-0.00057,240.00261
Ireland,53.69480,-6.47555,S3114,Newgrange,2.01013,0.00336,55.00000,0.00378,112.84275
Great Britain,55.76000,-6.21100,S3115,Newton,3.95188,-0.00027,51.00000,-0.00045,275.95572
Great Britain,51.17200,-1.82500,S3137,Normanton Down,3.77520,0.00173,91.00000,0.00176,101.24601
Great Britain,56.08180,-5.72110,S3140,North Carn,9.74221,-0.00265,12.00000,-0.00448,289.68036
Great Britain,51.56550,-1.11840,S3141,North Stoke,1.87288,-0.00145,47.00000,-0.00146,172.89487
Great Britain,57.81170,-7.09150,S3144,Northton,9.49098,-0.00053,73.00000,0.00003,309.34192
Great Britain,51.24390,-1.52719,S3157,Nutbane,3.14571,0.00140,110.00000,0.00230,242.02841
Great Britain,51.11480,-0.88980,S3159,Oakhanger Warren Site VII,1.85489,-0.00206,80.00000,0.00003,172.82500
Great Britain,51.11210,-0.89420,S3160,Oakhanger Warren,1.21569,0.00051,83.00000,-0.00008,107.62663
Great Britain,51.10870,-0.91430,S3161,Oakhanger,5.89976,-0.00074,90.00000,0.00136,295.80215
Great Britain,54.31250,-3.40660,S3167,Occupation material in alluvial sediments,0.45889,0.00081,9.00000,-0.00013,149.68509
Great Britain,50.88820,-0.01220,S3176,Offham Hill,11.71298,0.00925,112.00000,0.00000,17.01732
