Country,Latitude,Longitude,SiteID,SiteName,slope,Profile cu,ele30m,tangential,aspect,lake,river
Great Britain,51.9691,-5.0823,S1010,Abermawr I,7.47827,-0.00108,11,-0.00141,233.23158,1.814888052,1.662733349
Great Britain,51.68,-1.2613,S1011,Abingdon,0.78879,-0.00036,59,-0.00152,241.79982,4.349530906,0.290761311
Great Britain,50.9969,-0.8798,S1040,adjacent to barrows excavated 1973-5,6.83334,0.00172,54,0.00173,344.33316,3.798896494,0.960162785
Great Britain,56.9485,-7.5241,S1072,Alt Chrysal,13.02903,-0.0015,17,0.00028,275.50116,1.804370184,1.930711519
Ireland,54.568,-7.0367,S1073,Altanagh,3.95142,0.00196,181,0.0008,275.78076,0.641169526,0.140272066
Great Britain,52.5563,-0.2902,S1075,Alton Longville,5.74562,-0.00211,5,-0.00275,105.29366,5.465979238,0.249973581
Great Britain,57.6368,-6.2042,S1081,An Corran,5.6694,-0.00194,2,0.00143,40.63331,0.654733913,1.758929142
Great Britain,54.1014,-6.6173,S1087,Annaghmare,3.65238,0,119,0,329.5567,0.912949419,0.202496835
Great Britain,53.3446,-1.2053,S1089,Anston Stones Cave,5.15504,0.00015,105,-0.00185,238.38181,4.289627768,0.474781956
Great Britain,51.4899,-0.2354,S1090,Hammersmith,5.96952,0.00285,3,-0.00288,248.17577,4.499404615,0.677580055
Great Britain,51.5011,-0.1513,S1091,Antler mattock series,0.43768,0.00284,22,-0.00013,31.96929,4.545087644,0.686096606
Ireland,52.8711,-8.1496,S1107,Ardcrony,2.00465,0.00176,88,0.00188,67.55156,1.012489287,0.304259949
Great Britain,55.9697,-4.9439,S1108,Ardnadam,11.18564,0.00206,59,0.00134,64.06595,0.319348879,0.666056554
Great Britain,53.2546,-1.9251,S1109,area with distinct areas of Meso and Neo occupation and structures,2.883,-0.00329,305,-0.00115,74.46852,3.829047454,1.012297048
Ireland,54.3462,-6.662,S1120,Armagh,5.98519,-0.00084,46,0.00153,297.51706,0.991742538,0.077902561
Great Britain,52.6056,1.30667,S1122,Arminghall,2.79052,-0.0008,7,-0.00242,65.86907,4.184216113,0.936394675
Great Britain,51.8561,-1.56584,S1127,Ascott-under-Wychwood,3.13086,-0.00011,124,0.00199,162.79678,4.469292033,0.39428549
Ireland,52.933,-8.1885,S1130,Ashleypark,1.63211,-0.001,92,-0.00016,225.20093,0.949960085,0.347975602
Great Britain,55.4749,-5.1728,S1150,Auchareoch,3.3648,0.00183,165,-0.00183,223.43031,0.75024267,1.206671154
Great Britain,51.3193,-2.7507,S1167,Aveline's Hole,10.32247,-0.00128,196,0.00029,77.72295,3.929514173,0.309557117
Great Britain,51.2279,-2.6703,S1182,Badger Hole,8.45585,-0.00075,76,0.00119,184.68195,3.828117809,0.389057842
Great Britain,57.0536,-2.4402,S1188,Balbridie,4.57024,0.00077,47,0.00302,73.84119,1.64144402,1.075135602
Great Britain,56.2152,-3.153,S1189,Balfarg Riding School,4.14825,-0.00334,101,0,180,0.937728226,0.227543687
Great Britain,54.2078,-4.6607,S1192,"Ballaharra, IOM",4.20191,0.00136,39,0.00177,221.32501,1.81088573,1.704975116
Ireland,52.9805,-6.6748,S1194,Ballintruer More,0.44835,-0.00078,127,0.00013,148.88666,0.196313016,0.268416679
Ireland,52.1,-7.71667,S1196,Ballynamintra,0,0,14,0,0,1.558378235,0.21424951
Ireland,54.2836,-9.3866,S1197,Ballyglass,0.45865,0.00081,22,-0.00013,30.33253,0.202199579,0.739710477
Ireland,55.0017,-6.4042,S1198,Ballymacaldrack,3.7127,0,122,0,29.89131,1.390208943,0.123548568
Ireland,54.1521,-6.3728,S1199,Ballymacdermot,10.04963,0.00087,171,-0.00218,281.20493,0.960155567,0.412196976
Ireland,54.8216,-6.4579,S1200,Ballymena,0.80225,0.00091,13,-0.00057,240.00261,1.270310353,0.01444176
Ireland,54.6958,-6.8475,S1201,Ballynagilly,4.53904,0.00167,195,-0.0003,14.75016,0.86125403,0.287440332
Ireland,54.1521,-6.3728,S1202,Ballyutoag,10.04963,0.00087,171,-0.00218,281.20493,0.960155567,0.412196976
Great Britain,53.2755,-1.5921,S1213,Bar Brook,1.54563,-0.00291,313,0,360,4.047827346,0.750381858
Great Britain,58.9935,-3.2079,S1220,Barnhouse,2.84353,0.00422,4,0.00073,198.98512,1.533718732,2.334396597
Great Britain,51.6811,-1.25507,S1223,Barrow Hills,1.31657,-0.00149,60,-0.00164,31.8669,4.351936734,0.288136254
Ireland,54.702,-6.9373,S1247,Beaghmore,0.92425,0.00225,191,-0.00052,149.9236,0.780399957,0.286877824
Great Britain,51.4083,-1.9028,S1255,Beckhampton,0.9269,-0.00105,164,0,90,3.988195927,0.790814262
Great Britain,53.3362,-4.4604,S1256,Bedd Branwen,0.77405,-0.00097,33,-0.00035,180,2.009764613,1.394330275
Great Britain,56.5148,-4.1635,S1270,Ben Lawers,1.24859,-0.00037,111,0.00141,312.12604,0.006704004,0.190790424
Great Britain,57.5231,-7.2848,S1293,Bharpa Carinish,2.25972,-0.00018,15,0.00045,197.8902,1.729659929,2.404503123
Great Britain,55.6339,-3.57857,S1295,Biggar Common,9.1512,-0.00115,336,-0.00205,142.97437,1.038739335,0.177773168
Great Britain,50.6244,-2.07063,S1316,Blashenwell,5.95527,-0.00137,35,0.00051,111.45517,3.196246141,1.157195628
Great Britain,50.3333,-4,S1318,Bob's Cave,1.58811,0.00004,103,-0.0011,46.85089,3.422170592,1.851575792
Great Britain,57.6018,-3.29855,S1324,Boghead,4.87107,-0.00309,69,-0.00076,166.28677,1.210327936,0.98417939
Great Britain,55.7295,-6.4203,S1333,Bolsay Farm,2.95284,0.00068,63,-0.001,346.40439,1.135437251,0.631194383
Great Britain,51.0306,-1.45223,S1355,Braishfield,2.44983,-0.00101,77,-0.00187,221.43857,3.674680175,0.967593868
Great Britain,51.235,-2.6789,S1364,Bridged Pot,11.08143,0.00212,189,0.00367,262.4386,3.836252629,0.382160999
Great Britain,51.2066,-2.41,S1365,Bridgemere,7.80681,-0.00675,146,-0.00442,124.30389,3.782824025,0.483425935
Great Britain,50.4947,-3.6709,S1371,Broken Cave,10.8131,0.00425,82,-0.00029,57.90929,3.404400375,1.506662132
Great Britain,51.0167,0.9667,S1376,Brook,0.78635,0.0015,3,0.00156,242.14563,4.317943851,1.077907786
Great Britain,51.0306,-1.4523,S1377,Broom Hill,2.44983,-0.00101,77,-0.00187,221.43857,3.674666163,0.967613152
Great Britain,53.4519,-1.6626,S1379,Broomhead Moor,0.45198,-0.00079,428,0.00013,149.16615,3.875892494,0.683933082
Great Britain,55.6699,-3.4684,S1380,Brownsbank Farm,4.55886,-0.00076,271,-0.00282,74.39084,1.065036226,0.116862324
Great Britain,51.7613,-0.0016,S1381,Broxbourne,1.39012,-0.00105,28,0,270,4.84442156,0.516313462
Great Britain,52.5515,-3.2302,S1387,Brynderwen Farm,4.36859,-0.00069,91,0.00005,127.43673,3.28597075,0.177515097
Great Britain,57.4735,-4.072,S1393,Bulnuaran of Clava,3.55582,0.00058,105,-0.00008,15.0758,0.61909144,0.754441001
Great Britain,51.1789,-2.8685,S1402,Burtle Bridge,1.66319,0.00073,3,-0.00011,102.80466,3.809888027,0.482741087
Great Britain,52.2741,-0.29459,S1403,Burwell,3.09894,0.00076,43,-0.00013,31.52608,5.200654933,0.042690616
Great Britain,53.2546,-1.9251,S1406,Buxton 2,2.883,-0.00329,305,-0.00115,74.46852,3.829047454,1.012297048
Great Britain,56.012,-6.2377,S1424,Caisteal Nan Gillean II,2.48156,-0.00171,7,-0.00015,311.75031,0.871496641,0.965499221
Great Britain,56.0115,-6.24529,S1425,Caisteal,1.26131,-0.00284,13,0.00024,190.5773,0.879017743,0.961545857
Great Britain,53.9922,-0.7308,S1432,Callis Wold,1.20168,0.00265,238,0.00177,11.11265,4.184657147,0.288913531
Great Britain,57.0313,-6.0135,S1433,Camas Daraich,19.4055,-0.00193,31,0.0028,273.61859,0.387981655,1.308456636
Great Britain,58.3812,-3.2656,S1443,Camster,1.27816,0.00023,116,0.00033,226.41019,1.203667349,1.727088336
Great Britain,57.4817,-4.2486,S1446,Canal Road,3.22038,0.00304,9,0.00082,21.04304,0.582261992,0.779254183
Great Britain,53.2295,-4.2639,S1452,Capel Eithin,2.41105,0.00242,83,0.00257,230.19717,2.198993844,1.175906995
Great Britain,56.406,-5.4828,S1459,Carding Mill Bay,0.95496,-0.00284,63,-0.00666,209.00595,0.22498398,0.739046378
Great Britain,50.2203,-5.2471,S1462,Carn Brea,4.8446,-0.00046,212,-0.00058,318.06842,3.160059757,2.669962061
Ireland,54.7386,-6.8168,S1463,Carnanbane,1.66639,0.00336,250,-0.00024,196.13527,0.905607186,0.299558954
Great Britain,56.007,-3.543,S1469,Carriden,2.36746,0.004,24,0.00172,29.26064,0.746781376,0.405531697
Ireland,54.0475,-8.367,S1471,Carrowkeel,6.40397,-0.00035,292,0.00206,336.65732,0.437909791,0.073881179
Ireland,54.228,-8.57974,S1472,Carrowmore,0,0,0,0,0,0.429552508,0.309363816
Great Britain,55.1225,-3.6153,S1473,Carzield,2.02356,0.0004,15,0.00208,53.20964,1.310312757,0.345342604
Great Britain,57.4776,-4.2267,S1485,Castle Street,6.54971,0.00307,12,0.00177,211.86308,0.581533283,0.773925576
Ireland,55.1151,-6.6644,S1486,Castleroe,10.33514,-0.00039,1,-0.00065,239.82033,1.222980224,0.01241208
Great Britain,50.3697,-4.1275,S1492,Cattedown,3.73547,-0.00163,11,-0.00076,194.35028,3.521685347,1.888052299
Great Britain,56.0847,-3.8703,S1528,Chapelfield,1.65612,-0.00223,38,0.00035,180,0.5109108,0.544185704
Great Britain,51.25,-2.8333,S1540,Chelm's Combe,2.59356,-0.00037,41,-0.00025,5.12308,3.873844857,0.403436649
Great Britain,51.4314,-1.9527,S1547,Cherhill,7.0726,-0.00218,111,0.00279,257.95898,4.008000153,0.736644341
Great Britain,51.7036,-0.612,S1549,Chesham,11.19667,-0.00079,108,0.00164,189.40779,4.554599575,0.421461793
Great Britain,56.2314,-4.20353,S1559,Claish Farm,2.65886,0.0009,66,-0.00048,339.62842,0.259994148,0.473071775
Great Britain,56.5482,-3.3681,S1561,Cleaven Dyke,1.6763,0.00342,60,0,360,0.646965141,0.018559357
Great Britain,56.376,-5.437,S1562,Cleigh,9.2206,0.00154,28,0.00413,328.47952,0.178683315,0.704749344
Ireland,53.665,-7.40924,S1563,Clonava Townland,2.00993,0,60,0.00163,292.82822,0.74977685,0.387407252
Great Britain,56.0155,-6.23501,S1567,Cnoc Coig,2.62497,-0.0021,3,-0.0005,321.8963,0.868122594,0.969849324
Great Britain,56.0674,-6.21,S1568,Cnoc Sligeach,8.54332,0.00139,39,0.00033,289.67368,0.833940483,1.027426092
Great Britain,50.9774,-1.1324,S1597,Corhampton,4.08407,0.00172,61,-0.00165,254.38264,3.700793788,0.975746003
Great Britain,55.8,-6.4557,S1608,Coulererach,2.42032,0.00253,31,0.00212,59.38414,1.141235468,0.682934589
Great Britain,56.089,-3.90445,S1630,Cowie Road,1.22948,-0.00041,39,0.0001,109.68382,0.490463753,0.568452432
Great Britain,56.1259,-5.2407,S1632,Crarae,1.42432,0.00194,13,0.00173,29.18503,0.117880747,0.675360957
Great Britain,50.5229,-2.4444,S1656,Culverwell,4.99468,-0.00206,23,-0.00094,323.00519,3.103218233,1.1161671
Great Britain,54.8572,-4.05159,S1657,Cumstoun,6.2454,0.00445,19,0.00278,26.31184,1.278657271,0.814676152
Ireland,55.1195,-6.0577,S1661,Cushendun,6.99889,-0.00188,17,-0.00193,133.58282,1.271227234,0.485636422
Great Britain,55.3546,-3.6096,S1663,Daer Reservoir,4.5157,-0.00248,385,-0.00105,171.16794,1.158485589,0.152655818
Ireland,53.2708,-6.084,S1666,Dalkey Island,7.7206,0.00284,16,0.00495,252.6317,0.395562584,0.922890661
Great Britain,56.7959,-2.6107,S1667,Dalladies,0.92607,-0.00104,38,0,270,1.418681727,0.815302783
Great Britain,51.6381,-4.67632,S1673,Daylight Rock,10.19566,0.00287,13,0.00156,278.31213,2.338588091,1.357383871
Great Britain,57.2344,-2.3579,S1679,Deer's Den,2.51772,-0.00163,58,-0.00192,312.67758,1.778084257,1.239544271
Ireland,54.2399,-5.8446,S1689,Dendrum Nature Reserve,2.31508,0.00209,11,0,90,1.217279322,0.676900762
Ireland,55.0017,-6.4042,S1736,Dooey's Cairn,3.7127,0,122,0,29.89131,1.390208943,0.123548568
Great Britain,50.7,-2.4333,S1737,Dorchester,3.92024,-0.0023,72,-0.00177,62.30695,3.27889511,0.945897452
Great Britain,50.933,-1.99,S1740,Dorset Cursus,1.30135,-0.00291,64,-0.00137,327.71057,3.508279385,0.961349193
Great Britain,56.6233,-2.6242,S1743,Douglasmuir,1.8517,0,34,0,270,1.39018149,0.745140938
Great Britain,51.67,-1.13,S1748,Drayton Cursus,0.43885,-0.00075,50,0.00013,31.87323,4.369677148,0.291918162
Great Britain,56.41,-5.4741,S1753,Druimvargie,6.45694,-0.00178,9,0.0012,301.01703,0.224558718,0.729574411
Great Britain,57.2396,-7.44916,S1758,Dun Vulan,0,0,0,0,0,1.783896535,2.175673668
Great Britain,53.51,-1.7934,S1761,Dunford Bridge,1.22159,0.00182,467,0.0015,108.54736,3.740448169,0.747471875
Great Britain,55.9645,-4.9387,S1762,Dunloskin Wood,8.646,0.00014,99,-0.00181,18.59981,0.315740425,0.669783416
Great Britain,55.997,-4.3528,S1763,Duntreath,5.63982,0.0009,80,-0.00059,59.25591,0.18371224,0.69901648
Great Britain,52.247,-0.76081,S1771,Earl's Barton,0.44293,0.00076,50,-0.00013,31.54184,5.023646349,0.101862526
Great Britain,51.3934,-1.908,S1772,Easton Down,4.9408,0.00194,196,0.00113,346.47076,3.972964504,0.78988626
Great Britain,52.6063,1.2672,S1773,Eaton Heath,3.16663,-0.00145,25,-0.00241,298.702,4.223531506,0.897425152
Great Britain,57.4677,-7.3492,S1796,Eilean,0,0,2,0,0,1.765121494,2.365860228
Ireland,51.96,-10.26,S1826,Emlagh Bog Embayment,4.77447,0.00313,47,0.00208,246.92755,0.672120964,2.330463306
Great Britain,54.3139,-3.40665,S1853,Eskmeals,3.00254,0.0003,9,0.00143,202.66687,2.073708846,1.130909332
Great Britain,51.4934,-0.6314,S1860,Eton Wick,1.13743,-0.0023,21,0.00024,168.24574,4.351011488,0.586883072
Great Britain,52.4203,-0.76261,S1878,Faraday Road,1.77623,0.00232,101,0.00152,328.55865,5.189545769,0.265810735
Ireland,52.1764,-10.4556,S1896,Ferriter's Cove,6.69536,-0.00206,3,-0.0017,218.32426,0.864958174,2.416754598
Great Britain,56.2767,-2.5871,S1898,Fife Ness,3.32599,-0.00672,2,0,360,1.460140542,0.676212314
Great Britain,54.7301,-1.2623,S1901,Filpoke Beacon,2.44907,0.00233,53,0.00149,109.06442,3.319505171,0.465976207
Great Britain,51.7048,-0.007,S1908,Fisher's Green,0.92685,0.0007,20,0.00181,90,4.791216313,0.560043091
Great Britain,50.708,-2.4191,S1911,Flagstones,2.64609,0.00069,75,0.00096,344.77646,3.285842859,0.94176113
Great Britain,49.9898,-5.219,S1913,Flint scatter and features 1,0.78281,0.00093,81,-0.00048,242.65996,3.383925672,2.825341927
Great Britain,51.7541,-0.0019,S1914,Flint scatter in peat 2,0.43944,0.00075,26,-0.00013,31.82516,4.837805574,0.521972564
Great Britain,54.2159,-0.4141,S1916,Flixton,1.58051,0.00304,23,0,360,4.310491508,0.602560839
Great Britain,51.3993,-1.2812,S1942,food processing activity,1.97779,0.00208,72,-0.00107,200.57196,4.071234642,0.569524957
Great Britain,56.7354,-2.5463,S1944,Fordhouse Barrow,2.50252,0.0018,61,0.00016,312.2934,1.475097213,0.86053666
Great Britain,52.7615,-3.0819,S1950,Four Crosses,1.3399,0.00158,71,0.00166,31.24222,3.401643601,0.433670229
Great Britain,53.1833,-1.85,S1951,Fox Hole Cave,8.68124,-0.00205,260,0.00091,221.45712,3.932383262,0.999484977
Great Britain,51.5659,-4.08908,S1952,"Foxhole Cave, Gower",15.44314,0.00093,52,0.00001,275.39185,2.851976831,0.898425541
Great Britain,51.091,-1.7272,S1967,Fussel's Lodge,1.7391,0.00218,108,0.0015,212.20085,3.689565941,1.024552182
Great Britain,56.11,-3.93,S1978,Garden,0.82878,-0.00223,13,0.00035,360,0.460181293,0.577254659
Great Britain,55.7229,-3.4306,S1980,Garvald Burn,5.60021,-0.00166,240,0.00103,261.60101,1.041179054,0.131280068
Great Britain,51.5153,-1.1352,S1983,Gatehampton Farm,1.31313,0.00089,42,0.00013,328.03873,4.218444494,0.443223992
Great Britain,53.1019,-3.5281,S2002,Geometric industry under BA cairn,4.89514,0.00161,381,-0.00097,314.91168,2.933691219,0.67319202
Ireland,52.5196,-8.5304,S2005,Geroid Island,0,0,72,0,0,0.966542259,0.538281015
Great Britain,53.22,0.14,S2010,Giant's Hills 2,0.77195,0.00097,79,-0.00174,180,5.347063081,0.513574123
Great Britain,53.25,0.1667,S2011,Giants' Hills,1.54471,-0.00291,11,-0.00209,360,5.323869284,0.528593016
Great Britain,55.947,-5.9758,S2025,Glenbatrick,3.79038,0.00023,19,-0.00209,102.55814,0.640937562,1.061980939
Ireland,54.3052,-9.458,S2026,Glenulra,5.66519,0.00044,147,0.00192,69.60826,0.260658965,0.812049417
Great Britain,55.8859,-5.2031,S2027,Glenvoidean,8.83758,-0.00099,71,-0.00289,236.28792,0.352261515,0.845036051
Great Britain,51.5328,-2.9228,S2036,Goldcliff West,0,0,0,0,0,3.890177799,0.270258513
Great Britain,51.5328,-2.9199,S2037,Goldcliff,0,0,0,0,0,3.892815907,0.267699413
Ireland,55.204,-6.1164,S2042,Goodland,5.00024,0.00077,234,-0.00221,104.02487,1.234077647,0.475334154
Great Britain,51.2667,-2.75,S2053,Gough's Cave,11.41,0.00288,175,0.00227,227.86407,3.877362319,0.360255926
Great Britain,54.0717,-1.8747,S2062,Grassington,1.37051,0.00171,367,0.00168,30.46129,3.301841224,0.314124165
Great Britain,51.4049,-1.3185,S2067,Greenham Dairy Farm,2.37221,0.00033,76,-0.00177,128.6398,4.06856122,0.571504452
Great Britain,52.4754,0.6786,S2072,Grimes Graves,3.03311,0.00117,40,-0.00076,82.82005,4.820841054,0.349410253
Great Britain,50.8788,-0.4647,S2189,Harrow Hill,3.46376,0.00003,159,-0.00124,212.31966,3.848533429,1.20043287
Great Britain,51.3195,-2.9458,S2207,Haywood Cave,17.21475,-0.00072,77,-0.00021,82.81921,3.962363331,0.408628638
Great Britain,51.8686,-1.8958,S2210,Hazleton North,1.85317,0,249,0,270,4.447894501,0.708892968
Great Britain,54.3493,-4.4759,S2211,"Hearth, charcoal dumps and flint-knapping floor",2.5514,0.00047,10,-0.00151,201.27855,1.671832795,1.475495188
Great Britain,54.9755,-3.0937,S2212,Hearth,4.62207,-0.00518,0,0,270,1.798509608,0.608674386
Great Britain,50.8202,-3.2605,S2224,Hembury,10.76662,0.00653,265,0.00179,340.10107,3.555553276,0.994326929
Great Britain,50.7124,-1.7479,S2227,Hengistbury Head,1.17989,0.0001,1,-0.00027,308.22034,3.311451847,1.288543096
Great Britain,52.9435,-1.5074,S2231,High Furlong,1.17354,0.00246,63,-0.00024,11.38475,4.342016411,0.966830612
Great Britain,51.0053,0.1325,S2232,High Hurstwood,4.16744,0.00131,42,-0.00035,37.63705,4.244455185,1.247693206
Great Britain,51.1218,0.22913,S2233,High Rocks,2.7789,0.00104,97,0,270,4.394348739,1.182253715
Great Britain,51.2841,0.2272,S2234,High Rocks Shelks,3.64385,-0.00077,108,-0.00127,72.31122,4.532061935,1.040675599
Great Britain,56.6215,-3.9062,S2251,Home Farm Castle,0.47959,0.00039,89,-0.00174,208.86758,0.113120277,0.107661087
Great Britain,56.5361,-4.1635,S2252,Home Farm,16.07197,0.0013,343,0.00088,329.67047,0.015395029,0.16959743
Great Britain,51.4635,-0.5361,S2259,Horton Manor Farm,1.8533,0.00209,21,0,90,4.35832128,0.671141041
Great Britain,51.5398,-2.91136,S2278,Human footprint series,0.7432,-0.0009,6,0.00174,180,3.897691843,0.256873833
Great Britain,53.8614,-2.0623,S2285,Ickornshaw Moor,4.78184,0.00289,346,0.00112,168.85318,3.304729321,0.52212021
Great Britain,56.541,-3.424,S2294,Inchtuthil,1.27827,-0.00292,48,0.00024,349.56555,0.591690015,0.007274057
Great Britain,51.3225,-3.0118,S2299,Intertidal peat,7.81287,0.00733,8,0.00404,235.62845,3.903264842,0.454471602
Great Britain,55.9997,-3.6822,S2300,Inveravon,3.8892,-0.00301,13,0.00356,162.70764,0.672237958,0.473963701
Great Britain,55.9304,-3.0405,S2301,Inveresk,1.25876,-0.00283,23,0.00024,349.40088,1.174111245,0.292553417
Great Britain,50.9906,-0.7888,S2303,Iping Common,3.73658,0.00295,58,0.00211,218.27029,3.825318585,0.983268989
Ireland,53.6344,-7.25959,S2305,Newlands Cross,10.31886,-0.00119,78,-0.00045,92.14127,0.837977107,0.423891174
Great Britain,50.8251,0.0462,S2313,Itford Bottom,12.94802,0.00322,68,-0.0017,180,4.045789684,1.390337716
Ireland,52.5,-7.1667,S2332,Jerpoint West,1.77856,-0.00176,82,0,31.395,0.883905254,0.225692153
Great Britain,50.4664,-3.5008,S2372,Kent's Cavern,12.38899,-0.00125,42,0.00265,36.10891,3.307824104,1.421717329
Great Britain,51.4861,-0.2859,S2386,Kew Bridge,0,0,6,0,0,4.475195139,0.669053487
Great Britain,54.4789,-1.06,S2390,Kildale,2.56425,-0.00006,168,0.00075,140.81116,3.628954045,0.430178039
Great Britain,56.0985,-6.1829,S2391,Kildran Burn,0.80879,-0.00091,8,0.00059,120.81065,0.802704225,1.067596522
Ireland,52.1027,-7.7373,S2392,Kilgreany Cave,1.89494,-0.00219,22,-0.00203,352.9787,1.571948945,0.205394236
Great Britain,54.05,-0.3833,S2393,Kilham,1.22309,-0.00046,53,0.00009,251.22812,4.429137738,0.489720442
Great Britain,54.3152,-4.38,S2394,"Killeaba, IOM",5.59747,-0.00227,32,0.00021,81.88815,1.714905079,1.439385634
Great Britain,55.4883,-5.3117,S2395,Kilpatrick,2.82379,-0.00084,71,0.00232,115.65607,0.714730596,1.247370963
Great Britain,52.4214,0.768,S2396,Kilverstone,0.4442,-0.00183,22,-0.00114,148.55931,4.737086177,0.453428836
Great Britain,51.8365,-2.6593,S2397,King Arthur's Cave,10.37316,0.00321,134,-0.00085,276.14218,4.022237912,0.018542725
Great Britain,57.016,-6.28001,S2398,Kinloch Farm,3.25252,0.00171,11,0.00284,238.57208,0.604541843,1.559320042
Great Britain,57.0162,-6.2789,S2399,Kinloch,4.37881,-0.00042,10,-0.00062,320.70877,0.603612265,1.558299327
Great Britain,51.3255,-0.61788,S2415,Knap Hill,3.24102,-0.00035,36,-0.00089,90,4.199687272,0.733950303
Great Britain,59.3493,-2.91085,S2416,Knap of Howar,5.42204,-0.00395,4,0,180,1.988453378,2.756425846
Ireland,54.2752,-6.1852,S2417,Knockiveagh,2.41811,0.00071,228,0.00034,191.03848,1.115713611,0.386425918
Ireland,53.7051,-6.4917,S2419,Knowth,1.8153,-0.00247,41,-0.00155,329.31766,0.508196806,0.47867418
Great Britain,52.3096,0.6143,S2583,Lackford Heath,1.32995,0.00097,11,0.00013,31.50547,4.902439143,0.403091404
Great Britain,55.3094,-1.5525,S2584,"Lacustrine mud exposed in seacliff: multicomponent (Meso, BA) site",0,0,0,0,0,2.773188621,0.684027419
Great Britain,57.993,-4.40244,S2595,Lairg,8.25427,-0.00288,124,0.0011,175.20718,0.049835117,1.296152895
Great Britain,51.5481,-1.5341,S2597,Lambourn,5.06538,-0.002,159,0.00159,323.61578,4.169369027,0.540066834
Great Britain,54.4629,-3.1202,S2602,Langdale,10.05192,-0.00065,654,-0.00001,191.84439,2.131384402,0.88622816
Great Britain,52.3911,-2.3086,S2803,Lightmarsh Farm,7.38712,-0.00019,99,-0.00194,255.23102,4.221384957,0.489007701
Great Britain,55.9754,-3.6186,S2815,Linlithgow,2.83026,-0.00133,53,-0.00294,115.9373,0.72665405,0.44513245
Ireland,52.1833,-8.9,S2819,Lisduggan North,6.87286,-0.00165,93,-0.00252,135.20238,0.602880025,0.960553466
Great Britain,55.4945,-5.1126,S2821,Lithics working site,9.34416,-0.00126,156,0.00172,24.68235,0.729593266,1.16933827
Great Britain,51.6656,-4.7318,S2822,Little Hoyle Cave,1.99728,-0.00175,24,-0.0018,68.09884,2.278521882,1.398185836
Great Britain,57.5029,-5.9927,S2829,Loch A Squirt,6.294,0.01049,34,0.00738,227.11272,0.490126425,1.50907114
Great Britain,55.2118,-4.3877,S2830,Loch Doon,10.02489,-0.00053,232,0.00191,1.31024,0.830335868,0.927019055
Great Britain,54.9695,-3.6124,S2831,Lochhill,4.42055,-0.00065,48,0.00308,144.88777,1.426545201,0.489617823
Great Britain,52.8504,-1.30917,S2832,Lockington,2.37903,0.00078,34,0.00142,298.83783,4.547320192,0.89816645
Great Britain,53.6079,-1.9879,S2842,Lominot Site III,4.68677,-0.00273,393,-0.0002,5.66063,3.532135477,0.776524842
Great Britain,56.3985,-5.47987,S2844,Lon Mor,5.64658,-0.0028,16,0.00019,343.37408,0.216996296,0.738384607
Great Britain,51.0616,-0.8768,S2848,Longmoor,1.8528,-0.00054,81,-0.00008,187.1832,3.860722146,0.89661128
Ireland,53.2124,-7.7766,S2856,Lough Boora,1.22079,0.00047,50,-0.00009,71.57353,1.167626714,0.306336753
Ireland,52.5196,-8.5304,S2857,Lough Gur,0,0,72,0,0,0.966542259,0.538281015
Great Britain,56.0216,-5.7795,S2872,Lussa 1,4.16086,0.00069,18,-0.00111,270,0.43120375,1.167250997
Great Britain,56.0207,-5.7794,S2874,Lussa River,1.6963,-0.00422,12,-0.00462,316.97153,0.431483957,1.167621556
Great Britain,51.6511,-4.7687,S2877,Lydstep,2.77865,0.00104,61,0,270,2.260221912,1.437832526
Great Britain,56.4173,-5.4713,S2886,MacArthur Cave,8.79012,-0.00253,26,-0.00004,153.62151,0.229961878,0.724875287
Great Britain,56.4507,-5.3097,S2889,Machrie Moor,5.0364,-0.00054,68,0.00206,155.62471,0.151757223,0.56038884
Ireland,54.9647,-5.9231,S2890,Mad Man's Window,0,0,0,0,0,1.345980571,0.564923151
Great Britain,51.834,-2.6575,S2891,Madawg,31.48817,-0.00131,85,-0.00266,216.93224,4.024755493,0.015469595
Great Britain,58.9965,-3.18824,S2894,Maeshowe,2.01814,0.00331,12,0.00165,207.29439,1.551186136,2.341873462
Great Britain,50.6949,-2.46723,S2902,Maiden Castle,6.623,0.00193,128,0.00133,56.73505,3.276527943,0.943126808
Great Britain,53.6115,-1.9879,S2927,March Hill,13.39146,-0.00171,381,-0.00376,325.91422,3.529628682,0.772931658
Great Britain,53.6115,-1.9879,S2928,March Hill II,13.39146,-0.00171,381,-0.00376,325.91422,3.529628682,0.772931658
Great Britain,51.3232,-1.8708,S2930,Marden,1.60393,0.00084,107,0.00016,46.24089,3.905785637,0.847337604
Great Britain,53.2693,-1.2352,S2939,Markland Grips,1.80167,0.00241,113,0.00154,30.94264,4.317218604,0.555247982
Great Britain,51.4021,-1.39617,S2944,Marsh Benham,1.48169,0.00267,84,0,180,4.049929312,0.596992406
Great Britain,54.1261,-1.4154,S2947,Marton-le-Moor,1.21663,-0.00125,36,-0.00146,229.59335,3.578808147,0.064776672
Great Britain,56.1361,-4.0503,S2967,Meiklewood,2.18571,0.00008,17,0.00232,161.47748,0.386839932,0.583475897
Great Britain,55.6506,-3.2635,S2972,Meldon Bridge,0.80642,-0.00091,183,0.00058,300.51938,1.199556602,0.007600246
Great Britain,54.9915,-2.61106,S2985,Midgeholme Moss,0.46464,0.00145,137,-0.00039,150.10228,2.124462691,0.595891832
