,country,latitude,longitude,siteid,sitename,slope,profile,tangential,aspect,elevation,lakes_distance,rivers_distance,borders_distance
532,Great Britain,51.5934,-2.74064,S6253,Caldicot Castle,1.31475,-0.00329,-0.00088,31.916940000000004,111,4.032826643,0.024073365,0.024073365
533,Great Britain,55.3632,-1.9069099999999999,S6254,Callaly Moor,6.507219999999999,-0.0007099999999999999,-0.0021100000000000003,262.85245,0,2.4365836,0.284437844,0.284437844
534,Great Britain,52.4655,-3.84346,S6255,Camddwr,12.0038,0.0042899999999999995,0.00266,321.12402000000003,148,2.7056808969999997,0.13344209199999998,0.13344209199999998
535,Great Britain,51.6274,0.7773800000000001,S6256,Canewdon,0.78859,-0.00093,0.0005099999999999999,61.827580000000005,0,4.256214826,0.067374385,0.067374385
536,Great Britain,51.5041,-0.70891,S6257,Cannon Hill,1.1377,-0.00231,0.00023999999999999998,348.2485,0,4.333952978,0.533971993,0.699826827
537,Great Britain,51.9932,-5.01691,S6258,Carne Coch,5.4885,0.00027,0.0014,332.41953,269,1.84991413,0.032194355,0.032194355
538,Great Britain,52.5853,-3.49241,S6259,Carneddau,3.5586900000000004,0.0,0.0,328.65479,135,3.022024408,0.17544946,0.455827482
539,Great Britain,52.0186,-4.82763,S6260,Carreg Coetan,3.9918099999999996,0.00047000000000000004,0.00121,48.88738,168,1.9866504569999999,0.004646396,0.004646396
540,Great Britain,52.2906,-0.94132,S6261,Castle Brampton,1.5111299999999999,0.00278,0.0,360.0,0,5.0176078,0.24021044,1.122740408
541,Great Britain,52.6598,-2.38444,S6262,Castle Farm,2.94068,-0.0007,-0.00058,39.03285,146,4.016746938,0.675958938,0.74468461
542,Great Britain,57.6121,-1.8526900000000002,S6263,Castle Hill,3.91042,-0.00045999999999999996,-0.00162,208.22169,0,2.392042207,0.023270363,0.023270363
543,Great Britain,53.5546,-0.50842,S6264,Castlethorpe,1.18972,-0.0026,-0.0017699999999999999,348.77332,0,4.635020032,0.124946832,0.124946832
544,Great Britain,50.5453,-5.00444,S6265,Cataclews,9.02137,0.00375,0.0015300000000000001,1.46003,464,2.97577407,0.009300651,0.009300651
545,Great Britain,50.6309,-4.62751,S6266,Cataclews Barrow,3.9190400000000003,0.0006799999999999999,-0.00266,242.34187000000003,124,3.1099786910000002,0.08558210699999999,0.08558210699999999
546,Great Britain,52.9566,-3.4977099999999997,S6267,Cefn Caer Euni,2.9222200000000003,0.00037999999999999997,0.0021100000000000003,336.66699,82,2.9699401869999997,0.343944904,0.343944904
547,Great Britain,53.2518,-3.91727,S6268,Cefn Coch,4.79565,0.00031,-0.00151,66.30896,37,2.546231295,0.058193891,0.058193891
548,Great Britain,51.717,-4.01527,S6269,Cefn Drum,6.461,-0.00103,0.0,270.0,139,2.834413788,0.068842859,0.068842859
549,Great Britain,51.7097,-3.5459199999999997,S6270,Cefn Glas,3.6441199999999996,0.00022999999999999998,-0.00065,315.68857,7,3.2513613360000004,0.261280517,0.261280517
550,Great Britain,51.5625,-2.7993,S6271,Chapeltump,2.37537,-0.0029100000000000003,0.00082,308.73685,106,3.990951349,0.001569745,0.001569745
551,Great Britain,51.286,-2.7299599999999997,S6272,Charterhouse Warren,1.60331,-0.00193,-0.00116,46.26425,146,3.893622337,0.20234291,0.20234291
552,Great Britain,55.5276,-1.8415700000000002,S6273,Chatton Sandyford,2.8140099999999997,0.00025,0.00079,29.56336,0,2.4168615890000003,0.10822839999999999,0.10822839999999999
553,Great Britain,58.4218,-4.18492,S6274,Chealamy,0.8226899999999999,-0.0008900000000000001,0.00065,237.56946000000002,65,0.43343531,0.114267676,0.114267676
554,Great Britain,51.1806,-2.87709,S6275,Chilton,1.3063,-0.00145,-0.0016300000000000002,327.84946,99,3.813107405,0.130459256,0.130459256
555,Great Britain,50.7358,-1.7775,S6276,Christchurch,2.1617599999999997,0.0029100000000000003,0.00011999999999999999,32.399409999999996,1,3.3308745969999998,0.016711397,0.016711397
556,Great Britain,50.8629,-0.41972,S6277,Church Hill,9.19103,0.00201,0.0,270.0,0,3.853594245,0.064738275,0.064738275
557,Great Britain,50.7082,-2.43909,S6278,Church Street,3.0238400000000003,0.00133,0.00137,32.41469,28,3.2875134860000004,0.070751951,0.070751951
558,Great Britain,50.163999999999994,-5.54022,S6279,Chysauster,3.62554,0.00037,0.00112,153.45247,0,3.109976577,0.040578991,0.040578991
559,Great Britain,50.8589,-0.38433,S6280,Cissbury,3.98066,-0.00145,0.00197,248.44647,0,3.865609173,0.058350785,0.058350785
560,Great Britain,51.7965,-1.3764,S6281,City Farm,2.19762,0.0015,0.00164,31.801090000000002,130,4.44096496,0.251689963,0.88294097
561,Great Britain,57.1671,-7.40273,S6282,Cladh Hallan,1.23338,-0.00037999999999999997,0.0001,249.78902999999997,0,1.720906894,0.020099876000000003,0.020099876000000003
562,Great Britain,56.5791,-5.75028,S6283,Claggan,0.8114399999999999,-0.0009,0.00061,301.13046,316,0.18355555199999998,0.007222146,0.007222146
563,Great Britain,54.1981,-4.3916900000000005,S6284,Clayhead Cairns,8.921610000000001,-0.0012900000000000001,-0.00205,22.72445,0,1.829885623,0.003490702,0.003490702
564,Great Britain,53.5674,-0.03071,S6285,Cleethorpes,0.0,0.0,0.0,0.0,0,4.998335899,0.016184023,0.016184023
565,Great Britain,51.1529,1.38514,S6286,Cliffe,9.808860000000001,0.00159,0.00243,294.15512,68,3.784393435,0.0014016060000000001,0.0014016060000000001
566,Great Britain,54.9829,-3.0752,S6287,Clochmabane Stane,2.12203,0.00036,0.00033999999999999997,280.93506,72,1.8087860169999999,0.020119414,0.020119414
567,Great Britain,51.8516,-0.24736999999999998,S6288,Codicote,1.1460700000000001,0.00179,-0.00095,348.3363,0,4.826151943,0.32295562899999997,0.7470563259999999
568,Great Britain,51.4578,-3.24804,S6289,Coed Y Cwmdda,4.860580000000001,0.0003,-0.00072,8.203610000000001,157,3.631188341,0.062278992000000005,0.062278992000000005
569,Great Britain,51.181000000000004,-0.35895,S6290,Coldharbour,18.98189,-0.001,0.00036,352.56787,0,4.167120601000001,0.360932815,0.360932815
570,Great Britain,51.4193,0.35458,S6291,Coldharbour Road,1.60551,0.00085,0.00016,313.81924,47,4.710693475,0.045168997999999995,0.045168997999999995
571,Great Britain,56.3051,-3.15083,S6292,Collessie,0.80992,-0.00091,0.0006,59.05294,0,0.907925988,0.070471265,0.070471265
572,Great Britain,52.7474,-3.1541799999999998,S6293,Collfryn,6.3577699999999995,-0.00016999999999999999,-0.0019,196.87842,105,3.331518359,0.378713896,0.49179585200000003
573,Great Britain,50.5096,-4.58127,S6294,Colliford Reservoir,1.83148,-0.002,2.9999999999999997e-05,187.26803999999998,44,3.2351866680000003,0.197640144,0.197640144
574,Great Britain,50.7965,0.23371,S6295,Combe Hill,16.37056,0.0015400000000000001,0.0016699999999999998,277.49062999999995,154,4.124121871,0.049480357,0.049480357
575,Great Britain,51.9535,-1.7773400000000001,S6296,Condicote,1.9732900000000002,-0.00066,2.9999999999999997e-05,55.25405,125,4.541790936,0.591684542,0.6322648329999999
576,Great Britain,56.6301,-3.08245,S6297,Cookston Farm,2.57964,-0.0036799999999999997,-0.00018999999999999998,279.36602999999997,0,0.932460318,0.17970087899999998,0.17970087899999998
577,Great Britain,52.3607,-3.74626,S6298,Copa Hill,25.49534,0.00175,0.00011,262.83853,264,2.8272434939999997,0.275659282,0.275659282
578,Great Britain,51.881,-3.4428099999999997,S6299,Corn Du,19.25467,0.00855,0.00349,333.89761,179,3.2740648539999997,0.24122923100000002,0.455881641
579,Great Britain,51.3256,1.35477,S6300,Cottington Lane,1.60396,0.00193,0.00116,313.7605,13,3.7615520019999997,0.022848965,0.022848965
580,Great Britain,52.059,-0.70902,S6301,Cotton Valley,1.15115,-0.00236,0.00023999999999999998,348.38889,0,4.859201612,0.071642354,1.09638016
581,Great Britain,51.4446,-2.81162,S6302,Court Hill,10.98879,-0.00124,-0.00238,293.57806,250,4.028098344,0.029411032,0.029411032
582,Great Britain,54.0791,-0.54013,S6303,Cowlam,1.2160600000000001,0.00125,0.00146,229.6255,0,4.284424669,0.23760920000000002,0.23760920000000002
583,Great Britain,51.7538,-4.48643,S6304,Coygan Camp,20.62673,0.00227,0.0028899999999999998,336.57407,286,2.418016916,0.022679376,0.022679376
584,Great Britain,50.8265,-2.05233,S6305,Crab Farm,3.4610000000000003,0.00062,0.00025,327.65097000000003,2,3.398903179,0.08758494800000001,0.08758494800000001
585,Great Britain,58.3708,-3.40539,S6306,Craigna Feich,11.537889999999999,-0.00084,9e-05,199.66013,0,1.066481035,0.108149509,0.108149509
586,Great Britain,50.9294,-2.00142,S6307,Cranborne Chase,2.77451,0.0007700000000000001,0.00228,293.34283,103,3.504063453,0.19314526699999998,0.19314526699999998
587,Great Britain,51.4536,-0.96654,S6308,Crane Wharf,0.0,0.0,0.0,0.0,0,4.204589197,0.49627187700000003,0.606624762
588,Great Britain,54.7522,-2.00001,S6309,Crawley Edge,4.03051,-0.00049,-0.00263,293.375,321,2.724333072,0.364793676,0.61752116
589,Great Britain,56.5095,-4.3369800000000005,S6310,Creag Caillich,14.55499,-0.00053,0.00028,9.85834,110,0.044259988,0.186745744,0.5152081620000001
590,Great Britain,56.5013,-4.33812,S6311,Creagna Caillich,20.329929999999997,0.0027,0.0011300000000000001,247.99266,119,0.041027957999999996,0.194881177,0.509443596
591,Great Britain,52.56,0.76,S6312,Cressingham,0.0,0.0,0.0,0.0,42,4.212371248999999,0.402626986,0.41453887
592,Great Britain,53.2627,-1.19635,S6313,Creswell Crags,7.92265,-0.00202,-0.00182,54.4437,43,4.351122175,0.544223789,0.642316043
593,Great Britain,50.3317,-5.152080000000001,S6314,Crig Mennis,7.878639999999999,0.00236,0.0016,330.19948999999997,0,3.097187312,0.018599382,0.018599382
594,Great Britain,51.6369,0.65058,S6315,Crouch Estuary,0.0,0.0,0.0,0.0,0,4.379520073999999,0.09600285199999999,0.09600285199999999
595,Great Britain,51.5655,-1.1184100000000001,S6316,Crowmarsh,1.8728799999999999,-0.00145,-0.00146,172.89487,34,4.271253018,0.390698854,0.71637539
596,Great Britain,55.8841,-5.91971,S6317,Cula'Bhaile,0.80765,-0.00091,0.00059,300.67044,0,0.619278542,0.012949954,0.012949954
597,Great Britain,57.6387,-3.69029,S6318,Culbin Sands,8.683110000000001,-0.00098,-0.00133,50.10841,79,0.695580458,0.016679406,0.016679406
598,Great Britain,55.7251,-6.46636,S6319,Cultoon,0.47116,0.00085,-0.00013000000000000002,330.56094,171,0.9775409820000001,0.025229231,0.025229231
599,Great Britain,51.5258,0.14811,S6320,Dagenham Marshes,2.22792,0.0008900000000000001,0.00035,360.0,3,4.7032000730000005,0.24734429100000002,0.24734429100000002
600,Great Britain,51.2817,-1.05931,S6321,Daneshill,3.24105,0.0,0.0,90.0,206,4.013341135,0.432806666,0.432806666
601,Great Britain,50.6399,-4.6266,S6322,Davidstow Moor Site,1.6624,0.00074,0.00108,257.33871,111,3.103290072,0.077564186,0.077564186
602,Great Britain,55.013999999999996,-3.79084,S6323,Deanston Burn,0.9263399999999999,-0.00105,0.0,270.0,103,1.282253098,0.130463517,0.130463517
603,Great Britain,56.0259,-3.97704,S6324,Denny,2.12375,-0.00164,0.00028,281.22256,0,0.515670692,0.161136172,0.161136172
604,Great Britain,50.9555,-2.0655099999999997,S6325,Deverel-Rimbury,7.663239999999999,0.007209999999999999,0.00193,181.72275,106,3.527322577,0.217187673,0.217187673
605,Great Britain,51.74,-1.406,S6326,Devil's Quoit,1.97032,0.00022,0.00187,124.61806999999999,131,4.380047848,0.311876687,0.824057985
606,Great Britain,51.739,-1.4047100000000001,S6327,Devil's Quoits,0.74646,-0.0018100000000000002,-0.0017399999999999998,180.0,127,4.379294419,0.311677522,0.8231563820000001
607,Great Britain,50.8778,-0.20029,S6328,Devil Dyke,7.6119699999999995,0.00021,0.00039,272.74222000000003,0,3.967493611,0.047122905,0.047122905
608,Great Britain,52.0521,1.27036,S6329,Devil Ring Barrow,3.9942699999999998,0.00055,0.00093,67.92705,26,3.7114973989999998,0.058035811,0.058035811
609,Great Britain,53.268,-3.54756,S6330,Dinorben,16.20196,-0.00229,0.00095,192.86493000000002,31,2.9162942339999995,0.030268289,0.030268289
610,Great Britain,56.4146,-5.47126,S6331,Distillery Cave,10.43936,-0.0037,-0.00011,224.58026,249,0.22749021,0.0069680490000000005,0.0069680490000000005
611,Great Britain,51.6485,-1.15872,S6332,Dorchester Cursus,1.60937,0.00196,0.00117,313.96436,73,4.341928187,0.313423401,0.791700403
612,Great Britain,51.92,1.2649700000000001,S6333,Dovercourt Bay,1.4986700000000002,-0.00274,0.0,360.0,0,3.7305244969999998,0.015668976,0.015668976
613,Great Britain,50.9335,-2.00158,S6334,Down Farm,0.78605,-0.00093,0.00049,117.81178,88,3.508149153,0.19713824,0.19713824
614,Great Britain,51.382,1.4279,S6335,Down Park Estate,1.99565,-5.9999999999999995e-05,0.00149,111.77728,40,3.6757841360000003,0.010866922,0.010866922
615,Great Britain,55.9717,-2.4422599999999997,S6336,Dryburn Bridge,2.36583,-0.0019100000000000002,-0.00172,330.71701,0,1.687773495,0.016992092,0.016992092
616,Great Britain,56.0614,-3.41824,S6337,Dunfermline,0.9261799999999999,0.0010400000000000001,0.0,270.0,0,0.79435132,0.036611924,0.036611924
617,Great Britain,54.7775,-1.57864,S6338,Durham Milburnegate,4.86471,0.00117,-0.00014,34.74735,0,3.0338985989999996,0.256362869,0.256362869
618,Great Britain,51.1973,-1.83683,S6339,Durrington down,1.13044,0.00228,-0.00023999999999999998,348.17136,72,3.783320111,0.463813225,0.463813225
619,Great Britain,51.7027,-5.152430000000001,S6340,Dyfed,14.72086,0.00218,-0.00193,231.7291,93,1.9480687159999999,0.006842953000000001,0.006842953000000001
620,Great Britain,53.2621,-1.6011799999999998,S6341,Eaglestone,1.8014599999999998,-0.00186,0.0,30.94675,6,4.050531832,0.766224792,0.9784815509999999
621,Great Britain,51.1755,-1.7367599999999999,S6342,Earles Farm,3.54901,-0.0011099999999999999,-0.00135,231.50048999999999,57,3.772269112,0.37323932200000004,0.37323932200000004
622,Great Britain,53.6402,0.13154000000000002,S6343,Easington,0.45346000000000003,-0.0003,0.00039,30.72125,1,4.9631032280000005,0.0031182590000000004,0.0031182590000000004
623,Great Britain,54.1647,-0.56316,S6344,East Heslerton Wold,0.79915,0.00066,0.00106,60.40153000000001,0,4.216020077,0.19580145100000002,0.19580145100000002
624,Great Britain,51.1903,-2.9030400000000003,S6345,East Huntspill,0.78697,0.00093,-0.0005,117.94377,83,3.827411976,0.102795594,0.102795594
625,Great Britain,51.0758,-1.28895,S6346,Easton Lane,8.28496,-0.00011,0.00054,228.59134,87,3.754691657,0.209151974,0.209151974
626,Great Britain,51.9867,-0.20424,S6347,Ebbsfleet,2.20431,0.0015199999999999999,0.00164,31.691990000000004,0,4.9674630230000005,0.21634996899999998,0.794585455
627,Great Britain,51.1615,-2.7880599999999998,S6348,Eclipse,2.35942,-0.00232,-0.0018,242.07117999999997,90,3.7791657119999997,0.221253933,0.221253933
628,Great Britain,53.1206,-1.8520599999999998,S6349,Ecton Hill,14.106779999999999,-0.00011999999999999999,0.0007599999999999999,52.037,31,3.977229535,0.8786796999999998,0.8786796999999998
629,Great Britain,51.409,-0.30318,S6350,Eden Walk,2.46109,-0.00099,-0.00047999999999999996,41.20384,0,4.397746381,0.578690634,0.578690634
630,Great Britain,51.1826,-2.85853,S6351,Edington Burtle,1.96278,-0.00018999999999999998,-0.0018399999999999998,235.71017,101,3.811765147,0.147718245,0.147718245
631,Great Britain,50.9033,-1.9345700000000001,S6352,Edmondsham,2.3624099999999997,0.00028,-0.00081,51.66525,83,3.48222412,0.189304862,0.189304862
632,Great Britain,51.4329,-0.5382600000000001,S6353,Egham Sports Field,2.83987,-0.00454,-0.00123,335.94043,0,4.329100791,0.631576339,0.631576339
633,Great Britain,54.4484,-3.54239,S6354,Ehenside Tarn,3.01728,-0.00278,-0.00029,217.84779,268,1.886130631,0.060434762,0.060434762
634,Great Britain,55.5868,-2.70607,S6355,Eildon Hill North,19.1319,-0.00144,-0.0027600000000000003,293.00806,36,1.64641595,0.027618061,0.433590889
635,Great Britain,53.2414,-4.43843,S6356,Eithin,2.41133,0.00119,0.0017100000000000001,129.81073,28,2.02510502,0.065296573,0.065296573
636,Great Britain,57.9074,-3.9966,S6357,Embo,1.7390599999999998,-0.0036799999999999997,0.0,360.0,0,0.450507282,0.008375309000000001,0.008375309000000001
637,Great Britain,53.0216,-4.07854,S6358,Emrys,28.704459999999997,0.00318,0.00148,303.4422,237,2.386276335,0.09494436099999999,0.09494436099999999
638,Great Britain,52.3628,0.5645600000000001,S6359,Eriswell,2.11847,-0.00253,-0.0057799999999999995,259.71301,21,4.403572672,0.330531458,0.443742873
639,Great Britain,54.7007,-3.4976300000000005,S6360,Ewanrigg,0.9263899999999999,-0.00105,0.0,90.0,772,1.7088063180000002,0.022057754,0.022057754
640,Great Britain,53.162,-1.86537,S6361,Fawfieldhead,3.82396,9e-05,0.00056,334.94626,61,3.937650899,0.8557220879999999,0.8557220879999999
641,Great Britain,52.5037,0.49318,S6362,Feltwell,1.16225,0.0024100000000000002,-0.00023999999999999998,11.4977,1,4.476917515,0.17786129899999997,0.286112054
642,Great Britain,52.6387,-0.20720999999999998,S6363,Fen Dyke,0.8915299999999999,-0.00206,-0.0007599999999999999,328.68594,0,5.182260872,0.304264969,0.329665775
643,Great Britain,52.574,-0.20984,S6364,Fengate,1.62553,0.00203,0.00119,314.56167999999997,0,5.181949949,0.24188917,0.38219966299999997
644,Great Britain,51.637,0.60433,S6365,Fenn Creek,3.24085,0.00139,0.0036,270.0,4,4.425100942,0.109404219,0.109404219
645,Great Britain,50.8103,-0.45415,S6366,Ferring,3.06683,0.0001,0.00095,197.57793999999998,0,3.7912462280000003,0.057174435999999995,0.057174435999999995
646,Great Britain,51.4281,-1.02898,S6367,Field Farm,1.13588,0.0023,-0.00023999999999999998,191.77066000000002,34,4.162380052,0.519588106,0.581234272
647,Great Britain,52.3566,0.43493999999999994,S6368,Fifty Farm,0.75683,-0.00186,0.00035,360.0,4,4.533217935,0.250732891,0.414853507
648,Great Britain,52.6708,-1.72343,S6369,Fisherwick,0.44603000000000004,-0.00021,0.0016600000000000002,31.295240000000003,104,4.401809143,0.890679715,1.1140461640000001
649,Great Britain,50.7074,-2.41925,S6370,Flagstones House,5.11315,0.00022,0.00082,295.28824,5,3.285258855,0.065257355,0.065257355
650,Great Britain,53.4176,-1.3875600000000001,S6371,Flat Dyke,0.0,0.0,0.0,0.0,24,4.105094058,0.506057202,0.7191286179999999
651,Great Britain,57.5984,-4.49349,S6372,Fodderty,3.23765,0.0010400000000000001,0.0,90.0,208,0.25299129600000003,0.068293781,0.068293781
652,Great Britain,51.853,-3.8383599999999998,S6373,Foel Fawr,25.06693,0.00411,0.00107,151.60295,120,2.925700398,0.229745432,0.229745432
653,Great Britain,50.706,-2.4277,S6374,Fordington Farm,3.7740699999999996,-0.00037,-0.00084,281.13614,5,3.2844685589999996,0.067171414,0.067171414
654,Great Britain,57.3292,-1.9784,S6375,Forvie,2.24894,-0.0013800000000000002,-0.00093,342.02054,0,2.1666288469999997,0.010100317,0.010100317
655,Great Britain,51.7239,-2.3113,S6376,Frocester Court,3.0716799999999997,-0.00075,0.00013000000000000002,148.15753,127,4.295374069,0.079188642,0.079188642
656,Great Britain,52.2296,-3.2300299999999997,S6377,Fronddyrys,6.94532,0.00156,0.00285,254.31616,35,3.359603945,0.09178055,0.713862157
657,Great Britain,52.2442,-3.94824,S6378,Fulbrook,0.44291,-0.0007599999999999999,0.00013000000000000002,328.45654,158,2.671048768,0.20175600800000001,0.20175600800000001
658,Great Britain,56.1739,-3.4062699999999997,S6379,Gairneybank,0.47531,-0.0008699999999999999,0.00013000000000000002,150.84566,0,0.7347189190000001,0.14973333,0.14973333
659,Great Britain,50.6669,-1.3745,S6380,Gallibury Down,0.72934,0.0,0.00209,360.0,0,3.3372344910000002,0.061076059,0.061076059
660,Great Britain,54.0015,-0.75341,S6381,Garrowby,0.9264899999999999,0.00105,0.0,90.0,0,4.161156597,0.289575748,0.289575748
661,Great Britain,51.1634,-2.76663,S6382,Glastonbury,2.77662,-5.9999999999999995e-05,-0.00216,293.44885,107,3.777699078,0.241522442,0.241522442
662,Great Britain,54.4631,-0.55889,S6383,GnipeHowe,1.60077,0.00079,0.00026000000000000003,299.77805,0,4.055582197,0.014833846000000001,0.014833846000000001
663,Great Britain,52.8708,-4.06537,S6384,Goedog,8.0927,-0.00225,-0.00028,199.95383999999999,181,2.412131532,0.048398277999999996,0.048398277999999996
664,Great Britain,51.7396,0.72324,S6385,Goldhanger,1.14335,0.00242,0.0017699999999999999,191.69201999999999,6,4.291596359,0.011660898999999999,0.011660898999999999
