"BoneID","Measurement",PrimaryKey,Value
"B17998","SLC",88563,19.5
"B17999","SLC",88568,20.4
"B18000","SLC",88573,18.9
"B18001","GLP",88578,34.2
"B18001","SLC",88579,23.2
"B18002","SLC",88583,18.3
"B18003","SLC",88588,17.5
"B18004","GLP",88593,39.4
"B18004","SLC",88594,28.1
"B18005","GLP",88598,35.4
"B18005","SLC",88599,24.9
"B18006","GLP",88603,39.6
"B18006","SLC",88604,28.2
"B18007","SLC",88608,25.3
"B18008","GLP",88613,39.6
"B18008","SLC",88614,27.3
"B18009","SLC",88618,21.3
"B18010","SLC",88623,19.3
"B18011","GLP",88628,35.7
"B18011","SLC",88629,24.2
"B18012","GLP",88633,39.2
"B18012","SLC",88634,23.2
"B18013","SLC",88638,23
"B18014","SLC",88643,19.1
"B18015","SLC",88648,15.4
"B18016","SLC",88653,18.3
"B18017","GLP",88658,36.5
"B18017","SLC",88659,23.6
"B18018","GLP",88663,37.6
"B18018","SLC",88664,21.8
"B18019","SLC",88668,24.6
"B18020","SLC",88673,23.2
"B18021","GLP",88678,37.4
"B18021","SLC",88679,23.4
"B18022","GLP",88683,37.3
"B18022","SLC",88684,24.4
"B18023","SLC",88688,22.4
"B18024","GLP",88693,39.5
"B18024","SLC",88694,27.5
"B18025","GLP",88698,39.8
"B18025","SLC",88699,26.3
"B18026","GLP",88703,38
"B18026","SLC",88704,24
"B18027","GLP",88708,36.8
"B18027","SLC",88709,22.7
"B18028","GLP",88713,39.4
"B18028","SLC",88714,26.9
"B18029","GLP",88718,35.7
"B18029","SLC",88719,24.2
"B18030","GLP",88723,39.2
"B18030","SLC",88724,26.3
"B18031","SLC",88728,22.5
"B18032","SLC",88733,20.2
"B18033","GLP",88738,34
"B18033","SLC",88739,23
"B18034","SLC",88743,24
"B18035","SLC",88748,18.9
"B18036","SLC",88753,19.5
"B18037","GLP",88758,37.4
"B18037","SLC",88759,25
"B18038","SLC",88763,27.6
"B18039","SLC",88768,17.2
"B18040","SLC",88773,20.6
"B18041","GLP",88778,39.3
"B18041","SLC",88779,24.5
"B18042","SLC",88783,23.1
"B18043","SLC",88788,20.5
"B18044","GLP",88793,39.4
"B18044","SLC",88794,26.6
"B18045","GLP",88798,40.4
"B18045","SLC",88799,25.2
"B18046","BPC",88803,20.1
"B18046","DPA",88804,27.9
"B18047","BPC",88809,20.2
"B18047","DPA",88810,30.2
"B18048","BPC",88815,23
"B18048","DPA",88816,31.2
"B18049","BPC",88821,19.7
"B18050","BPC",88826,22.8
"B18050","DPA",88827,35.9
"B18051","BPC",88832,19.9
"B18052","DPA",88837,29.3
"B18053","BPC",88843,19.9
"B18053","DPA",88844,27.4
"B18054","BPC",88849,23.6
"B18054","DPA",88850,38.8
"B18055","BPC",88855,21.2
"B18056","BPC",88860,22.4
"B18056","DPA",88861,36.2
"B18057","DPA",88866,41.5
"B18058","BPC",88872,21.6
"B18058","DPA",88873,32.5
"B18059","BPC",88878,18.9
"B18059","DPA",88879,29.2
"B18060","BPC",88884,18.1
"B18061","DPA",88889,31.2
"B18062","BPC",88895,18.9
"B18062","DPA",88896,28.9
"B18063","BPC",88901,21
"B18063","DPA",88902,28.9
"B18064","BPC",88907,19.2
"B18064","DPA",88908,29.6
"B18065","BPC",88913,19.5
"B18065","DPA",88914,30.8
"B18066","BPC",88919,20.1
"B18066","DPA",88920,35
"B18067","BPC",88925,18.3
"B18067","DPA",88926,30.4
"B18068","BPC",88931,21.9
"B18068","DPA",88932,37.5
"B18069","BPC",88937,18.4
"B18070","BPC",88942,20.3
"B18070","DPA",88943,32
"B18071","BPC",88948,17.6
"B18072","BPC",88953,21.9
"B18072","DPA",88954,35
"B18073","BPC",88959,20.5
"B18073","DPA",88960,32.1
"B18074","BPC",88965,24.7
"B18074","DPA",88966,39.5
"B18075","BPC",88971,23.6
"B18075","DPA",88972,35.6
"B18076","BPC",88977,21
"B18077","BPC",88982,22.3
"B18077","DPA",88983,35.5
"B18078","BPC",88988,18.1
"B18079","BPC",88993,22
"B18079","DPA",88994,34.4
"B18080","BPC",88999,20.1
"B18080","DPA",89000,34.4
"B18081","BPC",89005,21.1
"B18081","DPA",89006,32
"B18082","BPC",89011,18.7
"B18082","DPA",89012,30
"B18083","BPC",89017,21.7
"B18083","DPA",89018,31
"B18084","BPC",89023,22.2
"B18084","DPA",89024,33.6
"B18085","BPC",89029,22.1
"B18086","BPC",89034,19.5
"B18086","DPA",89035,29.2
"B18087","BPC",89040,21
"B18087","DPA",89041,34.4
"B18088","BPC",89046,20.3
"B18088","DPA",89047,37.4
"B18089","BPC",89052,22.3
"B18089","DPA",89053,33.7
"B18090","BPC",89058,19.4
"B18090","DPA",89059,28.8
"B18091","BPC",89064,19
"B18091","DPA",89065,29.4
"B18092","BPC",89070,18.5
"B18092","DPA",89071,29.7
"B18093","DPA",89076,29.4
"B18094","BPC",89082,18.8
"B18095","BPC",89087,19.3
"B18096","BPC",89092,20.6
"B18097","DPA",89097,34.8
"B18098","BPC",89103,19.4
"B18098","DPA",89104,33.8
"B18099","BPC",89109,21.9
"B18100","BPC",89114,21.3
"B18101","BPC",89119,18.8
"B18101","DPA",89120,30.8
"B18102","DPA",89125,29
"B18103","DPA",89131,29
"B18104","BPC",89137,21.6
"B18104","DPA",89138,33
"B18105","BPC",89143,23
"B18105","DPA",89144,31.5
"B18106","BPC",89149,20.6
"B18106","DPA",89150,33
"B18107","BPC",89155,22.7
"B18107","DPA",89156,35.3
"B18108","DPA",89161,31.1
"B18109","BPC",89167,23.9
"B18110","BPC",89172,23.1
"B18110","DPA",89173,36.4
"B18111","BPC",89178,21
"B18111","DPA",89179,34.9
"B18112","BPC",89184,23.7
"B18112","DPA",89185,40.3
"B18113","BPC",89190,20.6
"B18113","DPA",89191,31.3
"B18114","BPC",89196,22.3
"B18114","DPA",89197,33.4
"B18115","BPC",89202,23.3
"B18115","DPA",89203,38.9
"B18116","BPC",89208,20.2
"B18116","DPA",89209,36.3
"B18117","BPC",89214,21.9
"B18117","DPA",89215,32.2
"B18118","BPC",89220,20.1
"B18119","BPC",89225,19.6
"B18119","DPA",89226,29.5
"B18120","BPC",89231,18.6
"B18121","BPC",89236,21.9
"B18122","BPC",89241,19.2
"B18122","DPA",89242,26.7
"B18123","BPC",89247,19.4
"B18123","DPA",89248,29.5
"B18124","BPC",89253,17.4
"B18124","DPA",89254,26.1
"B18125","BPC",89259,20.1
"B18125","DPA",89260,30.1
"B18126","BPC",89265,21.4
"B18127","BPC",89270,21
"B18128","BPC",89275,18
"B18128","DPA",89276,28
"B18129","BPC",89281,18.6
"B18129","DPA",89282,29
"B18130","BPC",89287,21.5
"B18130","DPA",89288,33.4
"B18131","BPC",89293,22
"B18131","DPA",89294,35.8
"B18132","BPC",89299,21.6
"B18132","DPA",89300,35.8
"B18133","BPC",89305,21.6
"B18134","BPC",89310,20.9
"B18135","BPC",89315,17.5
"B18136","BPC",89320,21.7
"B18136","DPA",89321,34.6
"B18137","BPC",89326,19.6
"B18138","BPC",89331,23.4
"B18138","DPA",89332,38.1
"B18139","BPC",89337,22
"B18139","DPA",89338,33.8
"B18140","BPC",89343,22.2
"B18140","DPA",89344,34.4
"B18141","BPC",89349,22.2
"B18141","DPA",89350,36.6
"B18142","BPC",89355,21.8
"B18143","BPC",89360,19.8
"B18144","BPC",89365,17.3
"B18145","BPC",89370,23.9
"B18145","DPA",89371,39.2
"B18146","BPC",89376,19.2
"B18147","BPC",89381,20.4
"B18147","DPA",89382,30.4
"B18148","BPC",89387,20.2
"B18148","DPA",89388,31
"B18149","BPC",89393,22.5
"B18150","BPC",89398,21.6
"B18151","BPC",89403,21.4
"B18151","DPA",89404,33.6
"B18152","BPC",89409,17.1
"B18152","DPA",89410,26.6
"B18153","BPC",89415,19.7
"B18154","BPC",89420,17.6
"B18154","DPA",89421,26.9
"B18155","BPC",89426,21.9
"B18155","DPA",89427,37.4
"B18156","BPC",89432,18.1
"B18156","DPA",89433,27.6
"B18157","BPC",89438,18.2
"B18158","BPC",89443,23.5
"B18158","DPA",89444,38
"B18159","BPC",89449,17
"B18159","DPA",89450,27.5
"B18160","BPC",89455,20
"B18160","DPA",89456,29.8
"B18161","BPC",89461,21.6
"B18161","DPA",89462,32.3
"B18162","BPC",89467,22
"B18162","DPA",89468,35.8
"B18163","BPC",89473,24.1
"B18163","DPA",89474,36.7
"B18164","BPC",89479,22.3
"B18165","BPC",89484,22.5
"B18166","BPC",89489,22.2
"B18166","DPA",89490,40
"B18167","BPC",89495,25
"B18167","DPA",89496,39.6
"B18168","BPC",89501,23.2
"B18168","DPA",89502,35.2
"B18169","BPC",89507,21.7
"B18169","DPA",89508,31.7
"B18170","BPC",89513,22.2
"B18170","DPA",89514,34.7
"B18171","BPC",89519,18.1
"B18171","DPA",89520,27.4
"B18172","BPC",89525,20.6
"B18173","BPC",89530,23.1
"B18173","DPA",89531,35.5
"B18174","BPC",89536,20.5
"B18175","BPC",89541,23.1
"B18175","DPA",89542,36.7
"B18176","BPC",89547,23
"B18176","DPA",89548,39.9
"B18177","BPC",89553,19.5
"B18177","DPA",89554,29.9
"B18178","BPC",89559,19.3
"B18178","DPA",89560,31.7
"B18179","BPC",89565,22.6
"B18179","DPA",89566,32.9
"B18180","BPC",89571,22.3
"B18181","BPC",89576,17.6
"B18182","BPC",89581,23.3
"B18182","DPA",89582,39.1
"B18183","BPC",89587,21.5
"B18183","DPA",89588,33.9
"B18184","BPC",89593,21.3
"B18184","DPA",89594,34.2
"B18185","BPC",89599,21.5
"B18186","BPC",89604,22.7
"B18186","DPA",89605,35.7
"B18187","BPC",89610,22.2
"B18188","BPC",89615,21.5
"B18188","DPA",89616,37
"B18189","BPC",89621,22.5
"B18189","DPA",89622,36.1
"B18190","BPC",89627,23.6
"B18190","DPA",89628,37.6
"B18191","BPC",89633,21
"B18191","DPA",89634,29.3
"B18192","BPC",89639,23.2
"B18192","DPA",89640,40.7
"B18193","BPC",89645,21
"B18193","DPA",89646,36.5
"B18194","BPC",89651,18.2
"B18195","BPC",89656,20.3
"B18196","DPA",89661,38.9
"B18197","BPC",89667,23
"B18197","DPA",89668,32.6
"B18198","BPC",89673,24.7
"B18198","DPA",89674,38.9
"B18199","BPC",89679,21
"B18199","DPA",89680,31.8
"B18200","BPC",89685,21.6
"B18200","DPA",89686,34
"B18201","BPC",89691,24.1
"B18201","DPA",89692,35.3
"B18202","BPC",89697,16.9
"B18203","BPC",89702,20.4
"B18203","DPA",89703,35.7
"B18204","BPC",89708,21.1
"B18204","DPA",89709,36.3
"B18205","BPC",89714,19.2
"B18206","BPC",89719,23.5
"B18206","DPA",89720,37.2
"B18207","BPC",89725,22.4
"B18207","DPA",89726,40.3
"B18208","BPC",89731,22.2
"B18208","DPA",89732,35.3
"B18209","BPC",89737,22.1
"B18209","DPA",89738,37
"B18210","BPC",89743,22.8
"B18211","BPC",89748,22.1
"B18211","DPA",89749,33
"B18212","BPC",89754,22
"B18212","DPA",89755,38.6
"B18213","BPC",89760,21.3
"B18213","DPA",89761,33.1
"B18214","BPC",89766,19
"B18215","BPC",89771,21.6
"B18215","DPA",89772,32.1
"B18216","BPC",89777,21.3
"B18217","BPC",89782,21.2
"B18217","DPA",89783,35.2
"B18218","BPC",89788,22.1
"B18219","BPC",89793,22.1
"B18219","DPA",89794,32.9
"B18220","DPA",89799,36.6
"B18221","BPC",89805,23
"B18221","DPA",89806,33.3
"B18222","BPC",89811,21.9
"B18223","BPC",89816,24.3
"B18223","DPA",89817,39.3
"B18224","BPC",89822,20.9
"B18224","DPA",89823,36.1
"B18225","BPC",89828,21.3
"B18225","DPA",89829,34.2
"B18226","BPC",89834,19.9
"B18226","DPA",89835,36.4
"B18227","BPC",89840,21.7
"B18227","DPA",89841,29.8
"B18228","BPC",89846,18.7
"B18228","DPA",89847,28.1
"B18229","BPC",89852,23.7
"B18230","BPC",89857,23
"B18230","DPA",89858,40.2
"B18231","BPC",89863,20.3
"B18231","DPA",89864,32.4
"B18232","BPC",89869,17.1
"B18233","BPC",89874,17.2
"B18234","BPC",89879,21.3
"B18234","DPA",89880,30.5
"B18235","BPC",89885,19.8
"B18235","DPA",89886,28.5
"B18236","BPC",89891,22.2
"B18236","DPA",89892,35.9
"B18237","BPC",89897,20.5
"B18238","BPC",89902,23.5
"B18238","DPA",89903,35.1
"B18239","BPC",89908,17.8
"B18239","DPA",89909,32.3
"B18240","BPC",89914,20.3
"B18241","BPC",89919,19.4
"B18241","DPA",89920,32.4
"B18242","BPC",89925,20.2
"B18243","BPC",89930,23.2
"B18243","DPA",89931,36.5
"B18244","BPC",89936,19.6
"B18244","DPA",89937,32
"B18245","BPC",89942,21.6
"B18246","BPC",89947,20
"B18247","BPC",89952,19.7
"B18247","DPA",89953,35.8
"B18248","BPC",89958,23.3
"B18249","DPA",89963,40.5
"B18250","BPC",89969,21.2
"B18250","DPA",89970,36.4
"B18251","BPC",89975,18.2
"B18251","DPA",89976,30.5
"B18252","BPC",89981,21.3
"B18252","DPA",89982,37.2
"B18253","BPC",89987,17.5
"B18253","DPA",89988,27.1
"B18254","BPC",89993,21.3
"B18255","BPC",89998,21.6
"B18255","DPA",89999,34.1
"B18256","BPC",90004,17.6
"B18257","BPC",90009,24.4
"B18257","DPA",90010,38.5
"B18258","BPC",90015,22.7
"B18258","DPA",90016,38.4
"B18259","BPC",90021,20.9
"B18260","BPC",90026,19.7
"B18261","BPC",90031,20.8
"B18261","DPA",90032,33.4
"B18262","BPC",90037,21.8
"B18262","DPA",90038,35.4
"B18263","BPC",90043,20.8
"B18264","BPC",90048,20.5
"B18265","GLP",90053,89.3
"B18265","LG",90054,73.7
"B18266","Bd",90057,79.5
"B18266","Dd",90058,63.6
"B18267","Bd",90063,76.6
"B18267","Dd",90064,57.7
"B18268","GLl",90069,68.5
"B18269","GLl",90078,70.3
"B18270","Bd",90087,57.8
"B18271","Bp",90093,27.9
"B18271","GLpe",90094,62.8
"B18272","Bp",90100,28.2
"B18272","GLpe",90101,70.3
"B18273","LmT",90107,38.6
"B18274","GLP",90131,36.8
"B18275","BT",90135,79.8
"B18276","Bp",90141,52.4
"B18277","Bp",90146,27.3
"B18278","Bp",90153,31.8
"B18279","Bp",90160,27.2
"B18279","GLpe",90161,61.3
"B18280","Bp",90167,28.4
"B18281","Bd",90174,57.8
"B18281","Dd",90175,44
"B18282","GL",90180,128.2
"B18283","Bp",90182,72.5
"B18284","Bp",90188,75.6
"B18285","Bp",90194,74
"B18286","Bd",90200,55.2
"B18286","Bp",90201,51.8
"B18286","GL",90202,195
"B18286","SD",90203,28
"B18287","Bd",90205,55
"B18287","Bp",90206,52.5
"B18287","GL",90207,192
"B18287","SD",90208,31.1
"B18288","LA",90210,61.1
"B18289","Bp",90212,74.4
"B18290","Bp",90218,80.5
"B18291","Bd",90224,55
"B18292","BPC",90229,45
"B18293","Bd",90234,38
"B18293","BT",90235,33.3
"B18294","Bd",90240,32.5
"B18295","Bd",90245,61
"B18296","GLP",90251,71.2
"B18296","SLC",90252,55.4
"B18297","Bd",90256,50
"B18298","Bd",90261,37.9
"B18298","BT",90262,31
"B18299","Bd",90267,50.5
"B18299","Bp",90268,51.4
"B18299","GL",90269,177
"B18299","SD",90270,28.2
"B18300","Bd",90272,52.8
"B18300","Bp",90273,50
"B18300","GL",90274,179
"B18300","SD",90275,29.6
"B18301","Bd",90277,61.6
"B18301","Bp",90278,59.5
"B18301","GL",90279,180.1
"B18301","SD",90280,35
"B18302","Bd",90282,55.7
"B18302","Bp",90283,53.4
"B18302","GL",90284,186
"B18302","SD",90285,29.1
"B18303","Bd",90287,48.8
"B18303","Bp",90288,43.5
"B18303","GL",90289,204.7
"B18303","SD",90290,24
"B18304","Bd",90293,46.5
"B18304","Bp",90294,39.8
"B18304","GL",90295,209.1
"B18304","SD",90296,23
"B18305","BT",90299,72
"B18306","BT",90305,66.5
"B18307","BT",90311,68.8
"B18308","BT",90317,73
"B18309","BT",90323,68
"B18310","BT",90329,71.4
"B18311","BT",90335,81.7
"B18312","BT",90341,67
"B18313","BT",90347,75
"B18314","BT",90353,78.1
"B18315","BT",90359,72.8
"B18316","BT",90365,79.1
"B18317","BT",90371,68.6
"B18318","Bd",90377,25
"B18318","GL",90378,128.5
"B18318","GLC",90379,124
"B18318","SD",90380,10.3
"B18319","Bd",90383,25.9
"B18319","SD",90384,10.5
"B18320","LZR",90389,63
"B18321","LPR",90413,45.3
"B18321","LZR",90414,59.9
"B18322","GL",90417,58
"B18323","Bd",90419,53.1
"B18324","Bd",90424,50.9
"B18324","Dd",90425,30.6
"B18325","DPA",90430,32.6
"B18325","SDO",90431,27.8
"B18326","GLl",90437,70.2
"B18327","GLl",90446,64.2
"B18328","Bd",90455,41.3
"B18328","GLl",90456,67
"B18329","BT",90464,76.4
"B18330","BT",90470,78.8
"B18331","BT",90476,85.9
"B18332","Bd",90482,53.7
"B18333","Bd",90487,60
"B18333","Dd",90488,30.2
"B18334","Bd",90493,65.3
"B18335","Bp",90498,56.7
"B18336","GL",90503,21.2
"B18337","H",90512,35.4
"B18338","GB",90514,14.6
"B18338","GL",90515,36.6
"B18339","GB",90516,14.6
"B18339","GL",90517,36.7
"B18340","Bd",90518,25.3
"B18340","Bp",90519,30.4
"B18340","DC",90520,16
"B18340","SD",90521,11.4
"B18341","Bd",90524,25
"B18341","GL",90525,142
"B18341","GLC",90526,137.4
"B18342","Bd",90530,25.8
"B18342","GL",90531,141.2
"B18342","GLC",90532,137.6
"B18343","LMR",90536,31.6
"B18343","LPR",90537,35
"B18343","LZR",90538,65.6
"B18344","GL",90559,72.2
"B18345","Bd",90561,20
"B18345","Bp",90562,14.8
"B18345","GL",90563,136
"B18345","SD",90564,9.8
"B18346","Bd",90567,20
"B18346","Bp",90568,15
"B18346","GL",90569,136.5
"B18346","SD",90570,9.8
"B18347","BG",90573,14.6
"B18347","GLP",90574,25.3
"B18347","LG",90575,23
"B18347","SLC",90576,20.4
"B18348","BG",90578,14.5
"B18348","GLP",90579,25
"B18348","LG",90580,23
"B18348","SLC",90581,21
"B18349","Bd",90583,18
"B18349","Bp",90584,29.8
"B18349","GL",90585,152
"B18349","SD",90586,10
"B18350","DPA",90588,20
"B18350","SDO",90589,18
"B18351","DPA",90595,31.9
"B18352","BT",90601,24
"B18353","BT",90607,27.9
"B18354","BT",90613,33.4
"B18355","BT",90619,33.5
"B18356","BT",90625,37.5
"B18357","BM3",90631,12.8
"B18357","LM3",90632,36.9
"B18358","BM3",90654,13.7
"B18358","LM3",90655,34.7
"B18359","BM3",90677,17.9
"B18359","LM3",90678,28
"B18360","Bd",90700,72.9
"B18361","Bd",90706,72.8
"B18362","Bd",90712,78.6
"B18363","Bfcd",90718,41.7
"B18363","Bfcr",90719,34.2
"B18363","GB",90720,81.3
"B18363","H",90721,25.9
"B18364","GL",90722,46
"B18365","Bd",90724,11.1
"B18365","GL",90725,60.9
"B18366","GL",90726,60.7
"B18367","BG",90728,19.2
"B18367","LG",90729,31.8
"B18368","Bd",90732,24.4
"B18368","SD",90733,14.1
"B18369","Bd",90737,57.3
"B18370","Bd",90742,34.5
"B18370","Bp",90743,40.5
"B18370","GLpe",90744,57
"B18370","SD",90745,30.8
"B18371","Bfcr",90749,103.3
"B18372","Bfcd",90753,43.7
"B18372","Bfcr",90754,88.7
"B18373","GB",90756,43
"B18373","GL",90757,129
"B18374","Bd",90758,52.8
"B18375","SD",90764,21
"B18376","GD",90770,57.4
"B18376","GL",90771,170
"B18377","Bd",90778,25.3
"B18377","Bp",90779,28
"B18377","GL",90780,62.9
"B18378","Bd",90785,27.6
"B18378","Bp",90786,28.6
"B18378","GL",90787,57.9
"B18378","SD",90788,25
"B18379","DLS",90792,70.6
"B18379","Ld",90793,52.9
"B18379","MBS",90794,20.7
"B18380","Ld",90797,51.8
"B18380","MBS",90798,20.8
"B18382","DPA",90809,61.9
"B18383","H",90815,41
"B18384","Bfcr",90819,96.6
"B18385","Bd",90821,81
"B18385","BT",90822,70.2
"B18386","LA",90827,73.9
"B18387","GLP",90829,75.8
"B18387","LG",90830,63.6
"B18387","SLC",90831,58.2
"B18388","GLP",90834,71.6
"B18388","LG",90835,60.2
"B18388","SLC",90836,50.3
"B18389","GLP",90839,77.1
"B18389","LG",90840,67.6
"B18389","SLC",90841,58
"B18390","Bd",90844,72
"B18391","LM3",90850,41.5
"B18392","LM3",90873,36
"B18393","GLpe",90896,58
"B18394","LM3",90903,46
"B18395","LM3",90926,47
"B18396","LM3",90949,44
"B18397","LM3",90972,39
"B18398","Bd",90995,39
"B18398","GLl",90996,65.3
"B18399","LM3",91004,36.4
"B18400","LM3",91027,40.1
"B18401","LM3",91050,35.5
"B18402","Bd",91073,47
"B18403","Bd",91079,46.3
"B18404","Bp",91085,46
"B18405","Bp",91091,26.7
"B18405","GLpe",91092,37.9
"B18406","Bp",91098,34.5
"B18407","GB",91105,27.2
"B18408","GL",91106,47.5
"B18409","LM3",91115,33.2
"B18410","LM3",91138,28.6
"B18411","LM3",91161,32.3
"B18412","Bp",91184,15.8
"B18413","Bp",91187,15.4
"B18414","Bd",91190,14.7
"B18414","Bp",91191,16.5
"B18414","GLpe",91192,21.6
"B18415","Bd",91197,45
"B18415","GLl",91199,65.3
"B18415","GLm",91200,61.2
"B18416","Bp",91207,62.4
"B18417","Bd",91212,54.7
"B18418","Bd",91217,58.3
"B18419","LA",91222,66.2
"B18420","Bd",91224,63
"B18420","Dd",91225,46.5
"B18421","Bd",91230,57.5
"B18421","Dd",91231,44.8
"B18422","GLl",91236,64.7
"B18422","GLm",91237,57.5
"B18423","GL",91245,130.5
"B18424","Bp",91247,118.9
"B18425","Bd",91253,55.4
"B18425","Bp",91254,56.4
"B18425","Dp",91255,34
"B18425","GL",91256,199
"B18425","SD",91257,32
"B18426","Bd",91259,52.8
"B18426","Bp",91260,46.3
"B18426","Dp",91261,43.5
"B18426","GL",91262,224.3
"B18427","Bp",91266,80.4
"B18427","Dp",91267,40.7
"B18428","Bd",91273,42.9
"B18429","Bp",91279,32.5
"B18430","GL",91285,67.5
"B18431","GL",91294,64
"B18432","GL",91303,63.9
"B18433","GL",91312,63.3
"B18434","GL",91321,63
"B18435","GL",91330,63
"B18436","GL",91339,62
"B18437","GL",91348,121.4
"B18438","BT",91350,73
"B18439","BT",91356,70
"B18440","BT",91362,72.2
"B18441","BT",91368,72
"B18442","BT",91374,75.2
"B18443","BT",91380,67.1
"B18444","BT",91386,73
"B18445","BT",91392,80.2
"B18446","LM3",91398,34.7
"B18447","LM3",91421,37.2
"B18448","LM3",91444,37
"B18449","LM3",91467,40
"B18450","LM3",91490,40
"B18451","LM3",91513,37.3
"B18452","LM3",91536,36.1
"B18453","LM3",91559,39.8
"B18454","LM3",91582,36.4
"B18455","LM3",91605,37.9
"B18456","Bd",91628,58
"B18457","Bd",91633,61.2
"B18458","Bd",91638,57.8
"B18459","Bd",91643,62.9
"B18460","Bd",91648,58.2
"B18461","Bd",91653,58.1
"B18462","Bd",91658,58.2
"B18463","Bd",91663,60
"B18464","Bd",91668,57
"B18465","Bp",91673,91.5
"B18466","Bp",91678,91.4
"B18467","Bd",91683,59.7
"B18467","GL",91684,88.5
"B18468","LA",91692,84.1
"B18469","Bd",91694,45.8
"B18469","GL",91695,65.1
"B18470","Bd",91703,44.5
"B18470","GL",91704,68.7
"B18471","BT",91712,67
"B18472","Bp",91718,50.8
"B18473","Bp",91723,55.5
"B18474","GLpe",91728,50.7
"B18475","Bp",91735,30.5
"B18476","GLpe",91742,48.2
"B18477","Bd",91749,62.5
"B18478","Bp",91754,62.5
"B18479","GL",91759,73.2
"B18480","GL",91761,48.5
"B18481","GL",91770,92.2
"B18482","GL",91772,97.8
"B18483","LM3",91774,40.5
"B18484","Bp",91797,40.2
"B18525","Bfcd",91802,50
"B18526","Bd",91805,72
"B18526","Dd",91806,55
"B18527","Bp",91811,76
"B18528","Bd",91817,66
"B18529","Bp",91823,21
"B18530","Bp",91828,23
"B18531","GL",91833,151
"B18532","GL",91839,156
"B18533","Bp",91845,29
"B18534","Bp",91851,32
"B18535","Bd",91857,27
"B18536","Bd",91863,29
"B18537","SD",91869,16
"B18538","SD",91875,16
"B18539","GL",91881,64
"B18540","Bd",91883,40
"B18541","Bd",91889,41
"B18542","Bp",91895,27
"B18543","Bp",91901,29
"B18544","Bd",91907,30
"B18545","GLl",91912,65
"B18545","GLm",91913,56.9
"B18546","GL",91921,123
"B18547","Bp",91923,56.2
"B18548","Bp",91928,53.6
"B18549","Bp",91933,53
"B18550","Bp",91938,58.1
"B18551","Bp",91943,54.2
"B18552","Bp",91948,54.7
"B18553","Bp",91953,51
"B18554","Bd",91958,56.1
"B18555","Bd",91963,53.4
"B18556","Bd",91968,57
"B18557","Bp",91973,43.3
"B18558","Bd",91979,53.5
"B18559","Bd",91985,57.1
"B18560","SLC",91991,48.4
"B18561","SLC",91996,50.5
"B18562","Bd",92001,59.6
"B18563","Bd",92006,71.3
"B18564","Bd",92011,56.6
"B18565","BT",92016,65.9
"B18566","BT",92022,68.8
"B18567","BT",92028,69.7
"B18568","BT",92034,72.5
"B18569","BT",92040,74.5
"B18570","BT",92046,76.9
"B18571","BT",92052,84.9
"B18572","Bp",92058,50.2
"B18573","Bp",92063,51.9
"B18574","Bp",92068,59.2
"B18575","GL",92073,216
"B18576","Bp",92079,41.4
"B18577","Bp",92085,45.1
"B18578","Bp",92091,49.2
"B18579","Bp",92097,73.3
"B18580","Bp",92103,74.9
"B18581","Bd",92109,64.7
"B18582","Bd",92115,67.4
"B18583","Bd",92121,70
"B18584","Bd",92127,59.4
"B18585","Bd",92132,66.9
"B18586","Bd",92137,38.5
"B18586","GLl",92138,63.5
"B18586","GLm",92139,52.8
"B18587","Bd",92146,75
"B18588","Bp",92152,53.9
"B18589","Bp",92157,46.1
"B18590","Bd",92163,51.6
"B18591","Bd",92169,50.7
"B18592","LA",92175,77.6
"B18593","Bp",92177,31.6
"B18594","Bp",92184,28.1
"B18594","Dp",92185,31.9
"B18595","SLC",92191,40.5
"B18596","Bd",92196,54
"B18596","Dd",92197,42.2
"B18597","Bd",92202,68.4
"B18597","Bp",92203,113
"B18597","Dd",92204,44.9
"B18597","GL",92205,368
"B18598","BG",92208,49.7
"B18598","GLP",92209,69.5
"B18598","LG",92210,57.7
"B18598","SLC",92211,53.4
"B18599","Bd",92213,60.4
"B18599","Dd",92214,44.4
"B18600","Bp",92219,89
"B18601","GL",92224,55.8
"B18602","GL",92233,70.1
"B18603","BM3",92242,13.1
"B18603","LM3",92243,37.8
