"BoneID","Element","PhaseCode","Sex","TaxonCode"
"B2060","PH1 post","SEEA","Undet","bostaur"
"B20601","Humerus","MSEE","Undet","canifam"
"B20604","Humerus","MSEE","Undet","bostaur"
"B20605","Humerus","MSEE","Undet","bostaur"
"B20606","Humerus","MSEE","Undet","bostaur"
"B20607","Humerus","MSCH","Undet","bostaur"
"B20608","Humerus","MSEE","Undet","bostaur"
"B20609","Humerus","MSEE","Undet","bostaur"
"B2061","PH1 post","SEEA","Undet","bostaur"
"B20610","Humerus","MSEE","Undet","bostaur"
"B2062","PH2 ant","SEEA","Undet","bostaur"
"B2063","PH2 ant","SEEA","Undet","bostaur"
"B2064","PH2 ant","SEEA","Undet","bostaur"
"B2065","PH2 ant","SEEA","Undet","bostaur"
"B2066","PH2 ant","SEEA","Undet","bostaur"
"B2067","PH2 post","SEEA","Undet","bostaur"
"B2068","PH2 post","SEEA","Undet","bostaur"
"B2069","PH2 post","SEEA","Undet","bostaur"
"B2070","PH2 post","SEEA","Undet","bostaur"
"B20702","Mandible","STF","Undet","bostaur"
"B20703","Mandible","STF","Undet","bostaur"
"B20704","Mandible","STF","Undet","bostaur"
"B20705","Mandible","STF","Undet","ovisari"
"B2071","PH2 post","SEEA","Undet","bostaur"
"B2072","PH3","SEEA","Undet","bostaur"
"B2073","PH3","SEEA","Undet","bostaur"
"B2074","PH3","SEEA","Undet","bostaur"
"B2075","PH3","SEEA","Undet","bostaur"
"B2076","Radius","SEEA","Undet","bostaur"
"B2077","Radius","SEEA","Undet","bostaur"
"B20776","Maxilla","STF","Undet","bostaur"
"B20777","Maxilla","STF","Undet","bostaur"
"B20778","Maxilla","STF","Undet","bostaur"
"B20779","Maxilla","STF","Undet","bostaur"
"B2078","Sacrum","SEEA","Undet","bostaur"
"B20780","Maxilla","STF","Undet","ovisari"
"B2079","Sacrum","SEEA","Undet","bostaur"
"B2080","Scapula","SEEA","Undet","bostaur"
"B2081","Tibia","SEEA","Undet","bostaur"
"B2082","Tibia","SEEA","Undet","bostaur"
"B20824","Metacarpal","STF","Female","bostaur"
"B20825","Metacarpal","STF","Female","bostaur"
"B20826","Metacarpal","STF","Undet","bostaur"
"B20827","Metacarpal","STF","Male","bostaur"
"B20828","Metacarpal","STF","Undet","bostaur"
"B20829","Metacarpal","STF","Undet","bostaur"
"B2083","Tibia","SEEA","Undet","bostaur"
"B20830","Metacarpal","STF","Female","bostaur"
"B20831","Metacarpal","STF","Female","bostaur"
"B20832","Metacarpal","STF","Male","bostaur"
"B20833","Metacarpal","STF","Undet","ovisari"
"B20834","Metacarpal","STF","Undet","ovisari"
"B20835","Metacarpal","STF","Undet","ovisari"
"B20836","Metacarpal","STF","Undet","ovisari"
"B20837","Metacarpal","STF","Undet","ovisari"
"B20838","Metacarpal","STF","Undet","caprhir"
"B20839","Metacarpal","STF","Undet","bosprim"
"B2084","Ulna","SEEA","Undet","bostaur"
"B2085","Ulna","SEEA","Undet","bostaur"
"B2086","Ulna","SEEA","Undet","bostaur"
"B2087","PH2","SEEA","Undet","caprhir"
"B2088","PH2","SEEA","Undet","caprhir"
"B2089","Astragalus","SEEA","Undet","ovisari"
"B2090","Humerus","SEEA","Undet","ovisari"
"B2091","Radius","SEEA","Undet","ovisari"
"B2092","Radius","SEEA","Undet","ovisari"
"B2093","Scapula","SEEA","Undet","ovisari"
"B2094","Tibia","SEEA","Undet","ovisari"
"B2095","Astragalus","SEEA","Undet","susscrd"
"B2096","Astragalus","SEEA","Undet","susscrd"
"B2097","Astragalus","SEEA","Undet","susscrd"
"B2098","Metacarpal III","SEEA","Undet","susscrd"
"B2099","Metacarpal III","SEEA","Undet","susscrd"
"B2100","Metacarpal IV","SEEA","Undet","susscrd"
"B21002","Metacarpal","CHAT","Undet","bostaur"
"B21003","Metacarpal","CHAT","Undet","bostaur"
"B21004","Metacarpal","CHAT","Undet","bostaur"
"B21005","Metacarpal","CHAT","Undet","bostaur"
"B21006","Metacarpal","CHAT","Undet","bostaur"
"B21007","Metacarpal","CHAT","Undet","bostaur"
"B2101","Metatarsal III","SEEA","Undet","susscrd"
"B2102","Metacarpal","TEM1","Undet","bostaur"
"B2103","Metacarpal","TEM1","Undet","bostaur"
"B21033","Metacarpal","MSEE","Female","bostaur"
"B21034","Metacarpal","MSEE","Male","bostaur"
"B21035","Metacarpal","MSEE","Male","bostaur"
"B21036","Metacarpal","MSEE","Male","bostaur"
"B2104","Metacarpal","TEM1","Undet","bostaur"
"B21046","Metacarpal","MSEE","Undet","ovisari"
"B2105","Metacarpal","TEM1","Undet","bostaur"
"B2106","Metacarpal","TEM1","Undet","bostaur"
"B2107","Metacarpal","TEM1","Undet","bostaur"
"B21071","Metacarpal II","STF","Undet","canifam"
"B21074","Metacarpal III","STF","Undet","canifam"
"B2108","Humerus","TEM1","Undet","bostaur"
"B21082","Metacarpal IV","STF","Undet","canifam"
"B21083","Metacarpal IV","STF","Undet","canifam"
"B2109","Femur","TEM1","Undet","bostaur"
"B2111","Femur","TEM1","Undet","bostaur"
"B21110","Metatarsal","STF","Female","bostaur"
"B21111","Metatarsal","STF","Female","bostaur"
"B21112","Metatarsal","STF","Female","bostaur"
"B21113","Metatarsal","STF","Female","bostaur"
"B21114","Metatarsal","STF","Male","bostaur"
"B21115","Metatarsal","STF","Male","bostaur"
"B21116","Metatarsal","STF","Female","bostaur"
"B21117","Metatarsal","STF","Female","bostaur"
"B21118","Metatarsal","STF","Undet","bostaur"
"B21119","Metatarsal","STF","Undet","ovisari"
"B21120","Metatarsal","STF","Undet","ovisari"
"B21121","Metatarsal","STF","Undet","ovisari"
"B21122","Metatarsal","STF","Undet","ovisari"
"B21123","Metatarsal","STF","Undet","caprhir"
"B21124","Metatarsal","STF","Undet","caprhir"
"B21125","Metatarsal","STF","Undet","caprhir"
"B21126","Metatarsal","STF","Undet","caprhir"
"B2113","PH3","TEM1","Undet","bostaur"
"B2114","Patella","TEM1","Undet","bostaur"
"B2115","Astragalus","TEM1","Undet","bostaur"
"B2116","Astragalus","TEM1","Undet","bostaur"
"B2117","Astragalus","TEM1","Male?","bostaur"
"B2118","Calcaneus","TEM1","Undet","bostaur"
"B2119","PH1","TEM1","Undet","bostaur"
"B2120","PH1","TEM1","Undet","bostaur"
"B2121","PH2","TEM1","Undet","bostaur"
"B2122","PH2","TEM1","Undet","bostaur"
"B2123","PH2","TEM1","Undet","bostaur"
"B2124","PH2","TEM1","Undet","bostaur"
"B2125","Astragalus","TEM1","Undet","bosprim"
"B2126","PH1","TEM1","Undet","bosprim"
"B21268","Metatarsal","CHAT","Undet","bostaur"
"B21269","Metatarsal","CHAT","Undet","bostaur"
"B21270","Metatarsal","CHAT","Undet","bostaur"
"B21271","Metatarsal","CLM","Undet","bostaur"
"B21272","Metatarsal","CLM","Undet","bostaur"
"B21273","Metatarsal","CLM","Undet","bostaur"
"B2128","Metacarpal","TEM2","Undet","bostaur"
"B2129","Metacarpal","TEM2","Undet","bostaur"
"B21295","Metatarsal","MSEE","Male","bostaur"
"B21296","Metatarsal","MSEE","Male","bostaur"
"B21297","Metatarsal","MSEE","Female","bostaur"
"B21298","Metatarsal","MSEE","Undet","bostaur"
"B21299","Metatarsal","MSEE","Undet","bostaur"
"B2130","Metacarpal","TEM2","Undet","bostaur"
"B21300","Metatarsal","MSEE","Undet","bostaur"
"B21301","Metatarsal","MSEE","Female","bostaur"
"B21302","Metatarsal","MSEE","Female?","bostaur"
"B21303","Metatarsal","MSCH","Undet","bostaur"
"B21304","Metatarsal","MSEE","Female","bostaur"
"B21305","Metatarsal","MSEE","Female","bostaur"
"B21306","Metatarsal","MSEE","Female","bostaur"
"B21307","Metatarsal","MSEE","Female","bostaur"
"B2131","Metacarpal","TEM2","Undet","bostaur"
"B2132","Metatarsal","TEM2","Undet","bostaur"
"B2133","Metatarsal","TEM2","Undet","bostaur"
"B2134","Metatarsal","TEM2","Undet","bostaur"
"B2135","Metatarsal","TEM2","Undet","bostaur"
"B21356","Os Centroquartale","STF","Undet","bostaur"
"B21357","Os Centroquartale","STF","Undet","bostaur"
"B21358","Os Centroquartale","STF","Undet","bostaur"
"B21359","Os Centroquartale","STF","Undet","bostaur"
"B21360","Os Centroquartale","STF","Undet","bostaur"
"B21366","Os Centroquartale","CHAT","Undet","bostaur"
"B2137","Humerus","TEM2","Female","bostaur"
"B2138","Humerus","TEM2","Female","bostaur"
"B21383","Os Cornu","SCB3","Female","bostaur"
"B21384","Os Cornu","SCB3","Female","bostaur"
"B21385","Os Cornu","SCB3","Female","bostaur"
"B21386","Os Cornu","SCB3","Female","bostaur"
"B21387","Os Cornu","SCB3","Female","bostaur"
"B21388","Os Cornu","SCB3","Female","bostaur"
"B21389","Os Cornu","SCB3","Male","bostaur"
"B2139","Humerus","TEM2","Male","bostaur"
"B21390","Os Cornu","SCB3","Male","bostaur"
"B21391","Os Cornu","SCB3","Male","bostaur"
"B21392","Os Cornu","STF","Female","bostaur"
"B2140","Humerus","TEM2","Male","bostaur"
"B2141","Humerus","TEM2","Female","bostaur"
"B2142","Humerus","TEM2","Female","bostaur"
"B2143","Humerus","TEM2","Female","bostaur"
"B2144","Humerus","TEM2","Male","bostaur"
"B21448","Pelvis","STF","Female","ovisari"
"B2145","Radius","TEM2","Undet","bostaur"
"B21452","Pelvis","VTOL","Undet","bostaur"
"B21453","Pelvis","VTOL","Undet","bostaur"
"B21454","Pelvis","VTOL","Undet","bostaur"
"B21455","Pelvis","VTOL","Undet","bostaur"
"B21456","Pelvis","VTOL","Undet","bostaur"
"B21457","Pelvis","VTOL","Undet","bostaur"
"B21458","Pelvis","VTOL","Undet","bostaur"
"B21459","Pelvis","VTOL","Undet","bostaur"
"B2146","Radius","TEM2","Undet","bostaur"
"B21460","Pelvis","VTOL","Undet","bostaur"
"B21461","Pelvis","VTOL","Undet","bostaur"
"B21462","Pelvis","VTOL","Undet","bostaur"
"B21463","Pelvis","VTOL","Undet","bostaur"
"B21464","Pelvis","VTOL","Undet","bostaur"
"B21465","Pelvis","VTOL","Undet","bostaur"
"B21466","Pelvis","VTOL","Undet","bostaur"
"B21467","Pelvis","VTOL","Undet","bostaur"
"B21468","Pelvis","VTOL","Undet","bostaur"
"B21469","Pelvis","VTOL","Undet","bostaur"
"B2147","Radius","TEM2","Undet","bostaur"
"B21470","Pelvis","VTOL","Undet","bostaur"
"B21471","Pelvis","VTOL","Undet","bostaur"
"B2148","Radius","TEM2","Undet","bostaur"
"B2149","Radius","TEM2","Undet","bostaur"
"B2150","Radius","TEM2","Undet","bostaur"
"B2151","Tibia","TEM2","Undet","bostaur"
"B2152","Tibia","TEM2","Undet","bostaur"
"B2153","Astragalus","TEM2","Undet","bostaur"
"B2154","Astragalus","TEM2","Undet","bostaur"
"B2155","Astragalus","TEM2","Undet","bostaur"
"B2156","Astragalus","TEM2","Undet","bostaur"
"B2157","Astragalus","TEM2","Undet","bostaur"
"B21579","PH1","STF","Undet","bostaur"
"B2158","Astragalus","TEM2","Undet","bostaur"
"B21580","PH1","STF","Undet","bostaur"
"B21581","PH1","STF","Undet","bostaur"
"B21582","PH1","STF","Undet","bostaur"
"B21583","PH1","STF","Undet","bostaur"
"B21584","PH1","STF","Undet","bostaur"
"B21585","PH1","STF","Undet","bostaur"
"B21586","PH1","STF","Undet","bostaur"
"B21587","PH1","STF","Undet","bostaur"
"B21588","PH1","STF","Undet","bostaur"
"B21589","PH1","STF","Undet","bostaur"
"B2159","Calcaneus","TEM2","Male","bostaur"
"B21590","PH1","STF","Undet","bostaur"
"B21591","PH1","STF","Undet","bostaur"
"B21592","PH1","STF","Undet","bostaur"
"B21593","PH1","STF","Undet","bostaur"
"B21594","PH1","STF","Undet","bostaur"
"B21595","PH1","STF","Undet","bostaur"
"B21596","PH1","STF","Undet","bostaur"
"B21597","PH1","STF","Undet","bostaur"
"B21598","PH1","STF","Undet","ovisari"
"B21599","PH1","STF","Undet","ovisari"
"B2160","Calcaneus","TEM2","Undet","bostaur"
"B21600","PH1","STF","Undet","ovisari"
"B21604","PH1","WM","Undet","susscrf"
"B2161","PH1","TEM2","Undet","bostaur"
"B2163","PH2 ant","TEM2","Undet","bostaur"
"B2164","Scapula","TEM2","Undet","bostaur"
"B2165","Scapula","TEM2","Undet","bostaur"
"B2166","Tibia","WM","Undet","bostaur"
"B2167","Astragalus","WM","Undet","bostaur"
"B2168","Femur","WM","Undet","bostaur"
"B2169","PH1 ant","WM","Undet","bostaur"
"B2170","Pelvis","WM","Female","caprhir"
"B2171","Tibia","WM","Undet","caprhir"
"B21711","PH1","CHAT","Undet","bostaur"
"B21712","PH1","CLM","Undet","bostaur"
"B2172","PH1","WM","Undet","susscrd"
"B2173","PH2","WM","Undet","susscrd"
"B2174","Metatarsal III","WM","Undet","canifam"
"B2176","Astragalus","WM","Undet","equucab"
"B2177","PH1 ant","WM","Undet","equucab"
"B2179","PH1 post","WM","Undet","equucab"
"B2180","PH1 post","WM","Undet","equucab"
"B2182","PH2 ant","WM","Undet","equucab"
"B2183","PH2 post","WM","Undet","equucab"
"B2185","Radius","WM","Undet","susscrd"
"B2186","PH2","WIT","Undet","bostaur"
"B2187","Atlas","WIT","Undet","susscrd"
"B2188","Femur","REBA","Undet","bosprim"
"B2189","Humerus","REBA","Undet","bosprim"
"B2190","Mandible","REBA","Undet","bosprim"
"B2191","Os Centroquartale","REBA","Undet","bosprim"
"B2192","PH1 ant","REBA","Undet","bosprim"
"B2193","PH2 ant","REBA","Undet","bosprim"
"B2194","PH2 ant","REBA","Undet","bosprim"
"B2195","Radius","REBA","Undet","bosprim"
"B21958","PH2","STF","Undet","bostaur"
"B21959","PH2","STF","Undet","bostaur"
"B2196","Astragalus","REBA","Undet","bostaur"
"B21961","PH2","STF","Undet","bostaur"
"B21962","PH2","STF","Undet","bostaur"
"B21963","PH2","STF","Undet","bostaur"
"B21964","PH2","STF","Undet","bostaur"
"B21965","PH2","STF","Undet","bostaur"
"B21966","PH2","STF","Undet","ovisari"
"B21967","PH2","STF","Undet","ovisari"
"B21968","PH2","STF","Undet","ovisari"
"B2197","Astragalus","REBA","Undet","bostaur"
"B2198","Astragalus","REBA","Undet","bostaur"
"B2199","Astragalus","REBA","Undet","bostaur"
"B2200","Metacarpal","REBA","Undet","bostaur"
"B2201","Metacarpal","REBA","Undet","bostaur"
"B2202","Metacarpal","REBA","Undet","bostaur"
"B22024","PH2","MSEE","Undet","caprhir"
"B22025","PH2","MSEE","Undet","caprhir"
"B2203","Metacarpal","REBA","Undet","bostaur"
"B2204","Metacarpal","REBA","Undet","bostaur"
"B2205","Metatarsal","REBA","Undet","bostaur"
"B22058","PH2","CHAT","Undet","bostaur"
"B22059","PH2","CHAT","Undet","bostaur"
"B2206","Metatarsal","REBA","Undet","bostaur"
"B22060","PH2","CLM","Undet","bostaur"
"B2207","Os Centroquartale","REBA","Undet","bostaur"
"B2208","PH1 ant","REBA","Undet","bostaur"
"B2209","PH1 ant","REBA","Undet","bostaur"
"B2211","PH1 post","REBA","Undet","bostaur"
"B2212","PH1 post","REBA","Undet","bostaur"
"B2213","PH2 ant","REBA","Undet","bostaur"
"B2214","PH2 ant","REBA","Undet","bostaur"
"B2215","PH2 post","REBA","Undet","bostaur"
"B2216","PH2 post","REBA","Undet","bostaur"
"B2217","Radius","REBA","Undet","bostaur"
"B2219","Tibia","REBA","Undet","bostaur"
"B2220","Atlas","REBA","Undet","canifam"
"B2221","Axis","REBA","Undet","canifam"
"B2222","Maxilla","REBA","Undet","susscrd"
"B2223","Maxilla","REBA","Undet","susscrd"
"B2224","Maxilla","REBA","Undet","susscrd"
"B2225","PH3","REBA","Undet","susscrd"
"B2226","Ulna","REBA","Undet","susscrd"
"B22268","PH3","STF","Undet","bostaur"
"B22269","PH3","STF","Undet","bostaur"
"B2227","Ulna","REBA","Undet","susscrd"
"B22270","PH3","STF","Undet","bostaur"
"B22271","PH3","STF","Undet","bostaur"
"B22272","PH3","STF","Undet","bostaur"
"B2228","Metacarpal III","REBA","Undet","susscrf"
"B2229","Metacarpal IV","REBA","Undet","susscrf"
"B2230","Metacarpal IV","REBA","Undet","susscrf"
"B2231","PH2","REBA","Undet","susscrf"
"B2232","Scapula","REBA","Undet","susscrf"
"B2233","Scapula","REBA","Undet","susscrf"
"B2234","Astragalus","GNA","Undet","bosprim"
"B2235","Calcaneus","GNA","Undet","bosprim"
"B2236","Metacarpal","GNA","Undet","bosprim"
"B2237","Metatarsal","GNA","Undet","bosprim"
"B2238","PH2","GNA","Undet","bosprim"
"B2239","PH3","GNA","Undet","bosprim"
"B2240","Astragalus","GNA","Undet","bostaur"
"B2241","Metacarpal","GNA","Female","bostaur"
"B2242","PH1","GNA","Undet","bostaur"
"B2243","PH2","GNA","Undet","bostaur"
"B2244","PH2","GNA","Undet","bostaur"
"B2245","Radius","GNA","Undet","bostaur"
"B2246","Tibia","GNA","Undet","bostaur"
"B2247","Ulna","GNA","Undet","bostaur"
"B2248","Radius","GNA","Undet","caprhir"
"B22486","Radius","STF","Undet","bostaur"
"B22487","Radius","STF","Undet","bostaur"
"B22488","Radius","STF","Undet","bostaur"
"B22489","Radius","STF","Undet","bostaur"
"B2249","Scapula","GNA","Undet","caprhir"
"B22490","Radius","STF","Undet","bostaur"
"B22491","Radius","STF","Undet","bostaur"
"B22492","Radius","STF","Undet","bostaur"
"B22493","Radius","STF","Undet","bostaur"
"B22494","Radius","STF","Undet","ovisari"
"B22495","Radius","STF","Undet","caprhir"
"B2250","Astragalus","GNA","Undet","ovisari"
"B22508","Radius","WM","Undet","susscrf"
"B2251","Humerus","GNA","Undet","ovisari"
"B2252","Humerus","GNA","Undet","ovisari"
"B2253","Metacarpal","GNA","Undet","ovisari"
"B2254","Metacarpal","GNA","Undet","ovisari"
"B2255","Scapula","GNA","Undet","ovisari"
"B2256","Scapula","GNA","Undet","ovisari"
"B2257","Mandible","GNA","Undet","susscrd"
"B2258","Radius","GNA","Undet","susscrd"
"B2259","Scapula","GNA","Undet","susscrd"
"B22595","Radius","ABL","Undet","canilup"
"B22596","Radius","ABL","Undet","canilup"
"B22597","Radius","ABL","Undet","canilup"
"B2260","Calcaneus","GNA2","Undet","bosprim"
"B2261","Mandible","GNA2","Undet","bosprim"
"B2262","Astragalus","GNA2","Undet","ovisari"
"B22621","Radius","CHAT","Undet","bostaur"
"B2263","Radius","GNA2","Undet","ovisari"
"B2264","Tibia","GNA2","Undet","ovisari"
"B2265","Ulna","GNA2","Undet","ovisari"
"B2266","Tibia","GNA2","Undet","susscrd"
"B2267","Astragalus","FN","Undet","bosprim"
"B2268","Metatarsal","FN","Undet","bosprim"
"B2269","Astragalus","FN","Undet","bostaur"
"B22692","Radius","MSEE","Undet","bostaur"
"B22693","Radius","MSEE","Undet","bostaur"
"B22694","Radius","MSEE","Undet","bostaur"
"B22695","Radius","MSEE","Undet","bostaur"
"B22696","Radius","MSEE","Undet","caprhir"
"B22697","Radius","MSEE","Undet","caprhir"
"B2270","Astragalus","FN","Undet","bostaur"
"B2271","Mandible","FN","Undet","susscrf"
"B2272","Mandible","FN","Undet","susscrf"
"B2273","Maxilla","FN","Undet","susscrf"
"B2274","Maxilla","FN","Undet","susscrf"
"B2275","Maxilla","FN","Undet","susscrf"
"B2276","PH1","FN","Undet","susscrf"
"B2277","PH2","FN","Undet","susscrf"
"B2278","PH2","FN","Undet","susscrf"
"B2279","Scapula","FN","Undet","susscrf"
"B2280","Astragalus","GNA","Undet","bosprim"
"B2281","Calcaneus","GNA","Undet","bosprim"
"B2282","Metacarpal","GNA","Undet","bosprim"
"B2283","Metatarsal","GNA","Undet","bosprim"
"B2284","PH2","GNA","Undet","bosprim"
"B22846","Scapula","STF","Undet","bostaur"
"B22847","Scapula","STF","Undet","bostaur"
"B22848","Scapula","STF","Undet","susscrd"
"B22849","Scapula","STF","Undet","susscrd"
"B2285","PH3","GNA","Undet","bosprim"
"B22850","Scapula","STF","Undet","susscrd"
"B22851","Scapula","STF","Undet","canifam"
"B22852","Scapula","STF","Undet","bosprim"
"B2286","Astragalus","GNA","Undet","bostaur"
"B2287","Metacarpal","GNA","Female","bostaur"
"B2288","PH1","GNA","Undet","bostaur"
"B2289","PH2","GNA","Undet","bostaur"
"B2290","PH2","GNA","Undet","bostaur"
"B2291","Radius","GNA","Undet","bostaur"
"B2292","Tibia","GNA","Undet","bostaur"
"B2293","Ulna","GNA","Undet","bostaur"
"B2294","Radius","GNA","Undet","caprhir"
"B2295","Scapula","GNA","Undet","caprhir"
"B22959","Scapula","CLM","Undet","bostaur"
"B2296","Astragalus","GNA","Undet","ovisari"
"B22960","Scapula","CLM","Undet","bostaur"
"B22961","Scapula","CLM","Undet","bostaur"
"B22962","Scapula","CLM","Undet","bostaur"
"B22963","Scapula","CLM","Undet","bostaur"
"B2297","Humerus","GNA","Undet","ovisari"
"B2298","Humerus","GNA","Undet","ovisari"
"B2299","Metacarpal","GNA","Undet","ovisari"
"B2300","Metacarpal","GNA","Undet","ovisari"
"B2301","Scapula","GNA","Undet","ovisari"
"B2302","Scapula","GNA","Undet","ovisari"
"B2303","Mandible","GNA","Undet","susscrd"
"B2304","Radius","GNA","Undet","susscrd"
"B2305","Scapula","GNA","Undet","susscrd"
"B2306","Metatarsal","GNA","Undet","susscrf"
"B2307","PH1","GNA","Undet","susscrf"
"B2308","Calcaneus","GNA2","Undet","bosprim"
"B2309","Mandible","GNA2","Undet","bosprim"
"B2310","Astragalus","GNA2","Undet","ovisari"
"B2311","Radius","GNA2","Undet","ovisari"
"B2312","Tibia","GNA2","Undet","ovisari"
"B2313","Ulna","GNA2","Undet","ovisari"
"B2314","Tibia","GNA2","Undet","susscrd"
"B2315","Astragalus","RES","Undet","bosprim"
"B2316","Astragalus","RES","Undet","bostaur"
"B2317","Femur","RES","Undet","bostaur"
"B2318","Femur","RES","Undet","bostaur"
"B2319","Femur","RES","Undet","bostaur"
"B2320","Humerus","RES","Undet","bostaur"
"B23200","Tibia","STF","Undet","bostaur"
"B23201","Tibia","STF","Undet","bostaur"
"B23202","Tibia","STF","Undet","bostaur"
"B23203","Tibia","STF","Undet","bostaur"
"B23204","Tibia","STF","Undet","ovisari"
"B23205","Tibia","STF","Undet","ovisari"
"B2321","Metacarpal","RES","Undet","bostaur"
"B2322","Metacarpal","RES","Undet","bostaur"
"B2323","Metacarpal","RES","Undet","bostaur"
"B2324","Metacarpal","RES","Undet","bostaur"
"B2325","Metacarpal","RES","Undet","bostaur"
"B23254","Tibia","CLM","Undet","bostaur"
"B23255","Tibia","CLM","Undet","bostaur"
"B23256","Tibia","CLM","Undet","susscrd"
"B23257","Tibia","CLM","Undet","susscrf"
"B23258","Tibia","CLM","Undet","susscrd"
"B2326","Metacarpal","RES","Undet","bostaur"
"B2327","Metacarpal","RES","Undet","bostaur"
"B2328","Metacarpal","RES","Undet","bostaur"
"B2329","Metacarpal","RES","Undet","bostaur"
"B2330","Metatarsal","RES","Undet","bostaur"
"B2331","Metatarsal","RES","Undet","bostaur"
"B2332","Metatarsal","RES","Undet","bostaur"
